,date,Person.ID,Faculty.No.,Dept.No.,With.PHD,years_in_uni,Number.of.Successful.Grant,Number.of.Unsuccessful.Grant,A.,A,B,C
6188,2007-01-08,110472,25.0,2973.0,,1.0,0.0,3.0,2.0,11.0,7.0,10.0
6189,2007-01-08,43857,25.0,2768.0,1.0,2.0,0.0,0.0,1.0,7.0,7.0,10.0
6190,2007-01-08,36252,25.0,2973.0,1.0,2.0,1.0,19.0,4.0,27.0,13.0,26.0
6191,2007-01-08,16642,25.0,2763.0,1.0,1.0,0.0,3.0,5.0,2.0,3.0,0.0
6192,2007-01-08,14782,25.0,2768.0,1.0,2.0,0.0,1.0,0.0,5.0,10.0,5.0
6193,2007-01-08,3182,25.0,2523.0,1.0,3.0,1.0,2.0,0.0,6.0,20.0,20.0
6194,2007-01-08,56447,25.0,2523.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6195,2007-01-08,63507,64.0,68.0,1.0,4.0,1.0,0.0,5.0,18.0,12.0,3.0
6196,2007-01-08,79142,25.0,2763.0,1.0,4.0,1.0,3.0,12.0,14.0,8.0,0.0
6197,2007-01-08,75142,25.0,2523.0,,,0.0,3.0,1.0,3.0,6.0,7.0
6198,2007-01-08,870077,4.0,3508.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0
6199,2007-01-08,145367,25.0,2548.0,1.0,1.0,3.0,5.0,1.0,0.0,4.0,1.0
6200,2007-01-08,64927,25.0,2543.0,1.0,2.0,1.0,1.0,10.0,12.0,4.0,4.0
6201,2007-01-08,493292,25.0,2558.0,,1.0,0.0,4.0,0.0,0.0,0.0,0.0
6202,2007-01-08,65712,25.0,2523.0,,4.0,1.0,5.0,1.0,3.0,6.0,9.0
6203,2007-01-08,31377,25.0,2553.0,,2.0,0.0,1.0,0.0,0.0,0.0,0.0
6204,2007-01-08,67152,25.0,2553.0,1.0,4.0,0.0,0.0,0.0,7.0,5.0,1.0
6205,2007-01-08,638122,58.0,4193.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6206,2007-01-08,18832,25.0,2768.0,,,0.0,3.0,12.0,22.0,8.0,2.0
6207,2007-01-08,147827,31.0,3273.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0,1.0
6208,2007-01-08,29512,31.0,3268.0,1.0,2.0,5.0,4.0,0.0,7.0,0.0,2.0
6209,2007-01-08,1737,25.0,2533.0,1.0,1.0,3.0,3.0,7.0,15.0,11.0,6.0
6210,2007-01-08,47517,25.0,2533.0,,,1.0,1.0,1.0,8.0,2.0,2.0
6211,2007-01-08,11382,,,,,0.0,0.0,0.0,2.0,4.0,2.0
6212,2007-01-08,147717,25.0,2668.0,1.0,1.0,0.0,7.0,2.0,1.0,0.0,0.0
6213,2007-01-08,78762,25.0,2668.0,1.0,2.0,0.0,2.0,15.0,4.0,7.0,1.0
6214,2007-02-08,884597,25.0,2738.0,,1.0,0.0,1.0,0.0,1.0,0.0,0.0
6215,2007-02-08,20007,25.0,2713.0,,4.0,0.0,0.0,2.0,3.0,3.0,0.0
6216,2007-03-08,36857,25.0,2813.0,,0.0,1.0,2.0,0.0,3.0,3.0,0.0
6217,2007-03-08,11667,25.0,2548.0,,4.0,1.0,0.0,8.0,18.0,16.0,5.0
6218,2007-06-08,71442,1.0,1098.0,1.0,1.0,2.0,2.0,0.0,1.0,3.0,1.0
6219,2007-06-08,14212,7.0,653.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0
6220,2007-06-08,14832,1.0,1098.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6221,2007-06-08,34447,1.0,1098.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,3.0
6222,2007-06-08,74002,1.0,1098.0,,0.0,0.0,3.0,0.0,0.0,0.0,5.0
6223,2007-06-08,877722,,,,,0.0,2.0,0.0,0.0,0.0,0.0
6224,2007-06-08,69812,25.0,2813.0,,2.0,3.0,11.0,15.0,13.0,20.0,2.0
6225,2007-06-08,905277,19.0,2163.0,,,1.0,0.0,0.0,0.0,0.0,0.0
6226,2007-06-08,70897,7.0,653.0,1.0,3.0,1.0,2.0,0.0,0.0,3.0,0.0
6227,2007-06-08,95867,34.0,1258.0,,1.0,0.0,2.0,0.0,0.0,0.0,0.0
6228,2007-08-08,799007,7.0,498.0,,,0.0,0.0,0.0,0.0,0.0,0.0
6229,2007-09-08,1797,25.0,2678.0,1.0,3.0,7.0,19.0,0.0,10.0,9.0,0.0
6230,2007-09-08,18377,25.0,2923.0,1.0,2.0,3.0,3.0,3.0,1.0,9.0,2.0
6231,2007-09-08,713237,25.0,2523.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
6232,2007-09-08,381382,25.0,2923.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0
6233,2007-09-08,30527,25.0,2523.0,1.0,2.0,4.0,1.0,3.0,16.0,50.0,23.0
6234,2007-09-08,78887,25.0,2678.0,1.0,2.0,1.0,4.0,18.0,11.0,4.0,1.0
6235,2007-09-08,99052,31.0,3273.0,1.0,1.0,2.0,1.0,9.0,2.0,3.0,1.0
6236,2007-09-08,34177,25.0,2523.0,,1.0,0.0,7.0,3.0,2.0,2.0,17.0
6237,2007-09-08,872417,,,,,0.0,0.0,0.0,0.0,0.0,0.0
6238,2007-09-08,703262,13.0,1528.0,,,1.0,0.0,0.0,0.0,0.0,0.0
6239,2007-09-08,7947,31.0,3048.0,1.0,3.0,4.0,1.0,24.0,8.0,4.0,4.0
6240,2007-09-08,69262,25.0,2653.0,1.0,3.0,2.0,0.0,8.0,13.0,9.0,9.0
6241,2007-09-08,87917,25.0,2653.0,1.0,1.0,3.0,1.0,4.0,3.0,1.0,1.0
6242,2007-09-08,80692,46.0,2298.0,1.0,3.0,5.0,3.0,1.0,4.0,3.0,0.0
6243,2007-10-08,74702,25.0,2558.0,1.0,3.0,1.0,0.0,4.0,4.0,3.0,0.0
6244,2007-10-08,71917,22.0,3658.0,,2.0,1.0,0.0,1.0,7.0,0.0,0.0
6245,2007-10-08,67472,22.0,3658.0,,4.0,0.0,1.0,2.0,9.0,2.0,0.0
6246,2007-10-08,857,25.0,2558.0,1.0,3.0,0.0,1.0,4.0,17.0,7.0,2.0
6247,2007-10-08,710372,25.0,2558.0,,,1.0,0.0,0.0,0.0,0.0,0.0
6248,2007-10-08,586442,7.0,593.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
6249,2007-10-08,63277,7.0,593.0,,0.0,0.0,1.0,0.0,2.0,1.0,1.0
6250,2007-10-08,39647,19.0,2163.0,1.0,1.0,4.0,2.0,2.0,18.0,11.0,10.0
6251,2007-10-08,93362,25.0,2713.0,,1.0,0.0,1.0,2.0,10.0,0.0,4.0
6252,2007-10-08,297092,25.0,2713.0,,,0.0,2.0,0.0,0.0,0.0,0.0
6253,2007-10-08,4572,25.0,2713.0,,3.0,0.0,0.0,7.0,35.0,7.0,8.0
6254,2007-10-08,30707,19.0,2253.0,1.0,1.0,0.0,1.0,0.0,3.0,12.0,3.0
6255,2007-10-08,65812,19.0,2253.0,1.0,0.0,0.0,2.0,0.0,3.0,25.0,7.0
6256,2007-10-08,71867,25.0,2578.0,1.0,4.0,5.0,3.0,8.0,25.0,38.0,21.0
6257,2007-10-08,5232,25.0,2578.0,1.0,4.0,3.0,1.0,7.0,3.0,5.0,4.0
6258,2007-10-08,72317,25.0,2678.0,1.0,4.0,2.0,2.0,7.0,9.0,4.0,1.0
6259,2007-10-08,70682,31.0,3198.0,1.0,4.0,3.0,2.0,13.0,3.0,6.0,2.0
6260,2007-10-08,3762,31.0,3198.0,1.0,3.0,2.0,4.0,5.0,5.0,5.0,0.0
6261,2007-10-08,748657,31.0,3198.0,1.0,0.0,0.0,0.0,2.0,10.0,3.0,0.0
6262,2007-10-08,6397,7.0,828.0,1.0,3.0,1.0,1.0,7.0,12.0,7.0,0.0
6263,2007-10-08,79057,25.0,2603.0,,2.0,3.0,1.0,2.0,3.0,2.0,0.0
6264,2007-10-08,44697,25.0,2603.0,,2.0,4.0,4.0,1.0,3.0,0.0,0.0
6265,2007-10-08,8867,31.0,3123.0,1.0,4.0,0.0,0.0,1.0,13.0,9.0,1.0
6266,2007-10-08,26877,31.0,3123.0,,2.0,0.0,1.0,0.0,2.0,5.0,3.0
6267,2007-10-08,522,31.0,3123.0,1.0,3.0,0.0,1.0,0.0,5.0,13.0,3.0
6268,2007-10-08,77342,25.0,2763.0,1.0,2.0,3.0,1.0,6.0,5.0,0.0,0.0
6269,2007-10-08,64927,25.0,2543.0,1.0,2.0,1.0,1.0,12.0,16.0,4.0,5.0
6270,2007-10-08,67182,10.0,3708.0,,1.0,0.0,3.0,0.0,7.0,2.0,3.0
6271,2007-10-08,348432,19.0,2103.0,,,1.0,1.0,6.0,3.0,1.0,0.0
6272,2007-10-08,78907,25.0,2813.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6273,2007-10-08,608447,19.0,2178.0,,0.0,4.0,1.0,7.0,1.0,0.0,4.0
6274,2007-10-08,1162,19.0,2103.0,1.0,2.0,0.0,0.0,1.0,2.0,5.0,2.0
6275,2007-10-08,75412,19.0,2103.0,1.0,4.0,1.0,3.0,0.0,4.0,3.0,0.0
6276,2007-10-08,491312,25.0,2563.0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0
6277,2007-10-08,113027,19.0,2153.0,1.0,1.0,0.0,2.0,3.0,7.0,2.0,0.0
6278,2007-10-08,43002,19.0,2153.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0
6279,2007-10-08,77832,79.0,28.0,1.0,2.0,2.0,0.0,13.0,6.0,4.0,2.0
6280,2007-10-08,9857,19.0,2053.0,1.0,3.0,0.0,3.0,10.0,13.0,8.0,0.0
6281,2007-10-08,67502,25.0,2828.0,,2.0,0.0,1.0,1.0,6.0,7.0,3.0
6282,2007-10-08,80412,31.0,3258.0,1.0,4.0,3.0,1.0,15.0,3.0,1.0,0.0
6283,2007-10-08,66767,31.0,3098.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0
6284,2007-10-08,139962,31.0,3098.0,1.0,1.0,1.0,4.0,1.0,0.0,2.0,0.0
6285,2007-10-08,25137,,,,,0.0,0.0,0.0,1.0,4.0,5.0
6286,2007-10-08,69152,7.0,593.0,1.0,3.0,0.0,2.0,4.0,3.0,6.0,1.0
6287,2007-10-08,5137,,,,,0.0,0.0,0.0,1.0,3.0,2.0
6288,2007-10-08,78192,,,,,0.0,0.0,0.0,2.0,3.0,0.0
6289,2007-10-08,80702,46.0,2298.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0
6290,2007-10-08,17282,46.0,2298.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
6291,2007-10-08,148202,7.0,528.0,,0.0,0.0,1.0,0.0,2.0,1.0,1.0
6292,2007-10-08,93342,7.0,528.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6293,2007-10-08,67732,7.0,528.0,1.0,3.0,0.0,1.0,2.0,2.0,3.0,0.0
6294,2007-10-08,82432,7.0,528.0,1.0,4.0,0.0,2.0,0.0,1.0,4.0,0.0
6295,2007-10-08,620807,7.0,653.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0
6296,2007-10-08,111402,34.0,1258.0,,0.0,1.0,2.0,1.0,2.0,3.0,1.0
6297,2007-10-08,373802,,,,,0.0,1.0,3.0,7.0,6.0,3.0
6298,2007-10-08,44732,,,,,0.0,0.0,2.0,7.0,2.0,0.0
6299,2007-10-08,726582,34.0,1258.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6300,2007-10-08,1862,25.0,2853.0,1.0,3.0,1.0,0.0,7.0,4.0,24.0,26.0
6301,2007-10-08,493697,19.0,2178.0,1.0,1.0,3.0,2.0,18.0,22.0,2.0,3.0
6302,2007-10-08,145447,31.0,3198.0,1.0,1.0,0.0,1.0,4.0,4.0,0.0,1.0
6303,2007-10-08,32522,31.0,3198.0,1.0,2.0,3.0,6.0,9.0,3.0,2.0,0.0
6304,2007-10-08,31697,,,,,0.0,0.0,0.0,4.0,7.0,0.0
6305,2007-10-08,22707,,,,,0.0,0.0,2.0,4.0,1.0,3.0
6306,2007-10-08,63492,25.0,2523.0,,0.0,0.0,4.0,1.0,2.0,10.0,4.0
6307,2007-10-08,140442,25.0,2763.0,1.0,1.0,0.0,2.0,3.0,8.0,5.0,6.0
6308,2007-10-08,28412,19.0,2163.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0
6309,2007-10-08,636257,25.0,2678.0,,0.0,3.0,4.0,3.0,2.0,1.0,1.0
6310,2007-10-08,78887,25.0,2678.0,1.0,2.0,1.0,6.0,18.0,11.0,4.0,1.0
6311,2007-10-08,6377,1.0,1038.0,1.0,2.0,0.0,3.0,0.0,24.0,2.0,14.0
6312,2007-10-08,23912,7.0,528.0,,,0.0,4.0,2.0,2.0,3.0,5.0
6313,2007-10-08,19997,31.0,3198.0,1.0,1.0,1.0,2.0,7.0,8.0,3.0,6.0
6314,2007-10-08,37502,7.0,528.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6315,2007-10-08,67872,7.0,548.0,,0.0,0.0,2.0,0.0,0.0,0.0,1.0
6316,2007-10-08,6012,1.0,1038.0,1.0,3.0,0.0,2.0,0.0,30.0,1.0,26.0
6317,2007-10-08,47467,7.0,593.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
6318,2007-10-08,62937,7.0,528.0,1.0,4.0,2.0,1.0,0.0,3.0,2.0,1.0
6319,2007-10-08,77877,7.0,528.0,1.0,2.0,0.0,2.0,0.0,0.0,7.0,1.0
6320,2007-10-08,132247,19.0,1998.0,,0.0,0.0,4.0,8.0,14.0,4.0,0.0
6321,2007-10-08,366782,31.0,3123.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0
6322,2007-10-08,704062,7.0,828.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
6323,2007-10-08,126162,13.0,1678.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
6324,2007-10-08,45997,13.0,1678.0,1.0,1.0,2.0,0.0,0.0,3.0,7.0,1.0
6325,2007-10-08,72537,13.0,1578.0,1.0,3.0,0.0,0.0,1.0,6.0,12.0,4.0
6326,2007-10-08,131432,25.0,2653.0,1.0,1.0,1.0,3.0,5.0,6.0,9.0,1.0
6327,2007-10-08,593492,25.0,2538.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0
6328,2007-10-08,82442,7.0,528.0,1.0,4.0,0.0,1.0,0.0,2.0,3.0,2.0
6329,2007-10-08,63462,7.0,528.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
6330,2007-10-08,49762,,,,,0.0,0.0,0.0,0.0,0.0,0.0
6331,2007-10-08,135027,7.0,528.0,1.0,1.0,1.0,2.0,0.0,0.0,5.0,0.0
6332,2007-10-08,66482,7.0,,1.0,2.0,1.0,0.0,1.0,9.0,8.0,1.0
6333,2007-10-08,987,7.0,528.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
6334,2007-10-08,1752,19.0,2163.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0
6335,2007-10-08,63437,7.0,828.0,,1.0,0.0,1.0,0.0,1.0,2.0,0.0
6336,2007-10-08,26882,25.0,2523.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0
6337,2007-10-08,69712,1.0,1033.0,,0.0,1.0,0.0,2.0,2.0,1.0,1.0
6338,2007-10-08,62902,7.0,528.0,,0.0,3.0,3.0,0.0,0.0,1.0,0.0
6339,2007-10-08,31237,31.0,3098.0,1.0,2.0,0.0,1.0,4.0,7.0,8.0,2.0
6340,2007-10-08,679242,19.0,2053.0,,,0.0,2.0,0.0,0.0,0.0,0.0
6341,2007-10-08,924722,31.0,3098.0,1.0,1.0,0.0,1.0,8.0,9.0,0.0,1.0
6342,2007-10-08,24257,7.0,548.0,,,1.0,2.0,0.0,1.0,2.0,0.0
6343,2007-10-08,89652,,,,,0.0,0.0,0.0,0.0,0.0,0.0
6344,2007-10-08,81647,31.0,3198.0,1.0,4.0,1.0,0.0,6.0,19.0,5.0,0.0
6345,2007-10-08,126927,19.0,2053.0,1.0,1.0,3.0,5.0,16.0,7.0,6.0,0.0
6346,2007-10-08,64517,19.0,2053.0,1.0,4.0,1.0,1.0,19.0,6.0,11.0,2.0
6347,2007-10-08,98432,31.0,3198.0,1.0,1.0,2.0,2.0,8.0,10.0,1.0,1.0
6348,2007-10-08,64342,7.0,528.0,1.0,4.0,0.0,2.0,0.0,2.0,3.0,0.0
6349,2007-10-08,75037,19.0,2178.0,1.0,3.0,0.0,3.0,7.0,1.0,1.0,13.0
6350,2007-10-08,29462,19.0,2053.0,,,0.0,0.0,1.0,0.0,1.0,2.0
6351,2007-10-08,73962,7.0,803.0,,0.0,0.0,1.0,2.0,1.0,3.0,0.0
6352,2007-10-08,5882,7.0,528.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6353,2007-10-08,73497,31.0,3098.0,1.0,3.0,0.0,3.0,1.0,3.0,1.0,0.0
6354,2007-10-08,817367,31.0,3943.0,1.0,1.0,1.0,0.0,7.0,0.0,2.0,0.0
6355,2007-10-08,1952,13.0,1663.0,,,2.0,0.0,0.0,3.0,4.0,3.0
6356,2007-10-08,74937,,,,,0.0,0.0,0.0,0.0,0.0,0.0
6357,2007-10-08,577,,,,,0.0,0.0,0.0,2.0,3.0,0.0
6358,2007-10-08,66462,7.0,653.0,,0.0,0.0,2.0,0.0,1.0,1.0,0.0
6359,2007-10-08,66007,31.0,3268.0,1.0,4.0,2.0,0.0,2.0,25.0,13.0,2.0
6360,2007-10-08,73017,19.0,2103.0,1.0,4.0,1.0,6.0,5.0,2.0,4.0,6.0
6361,2007-10-08,33582,19.0,2103.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6362,2007-10-08,38457,19.0,2153.0,,0.0,0.0,2.0,3.0,8.0,2.0,1.0
6363,2007-10-08,7387,7.0,653.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0
6364,2007-10-08,10402,7.0,653.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0
6365,2007-10-08,1277,7.0,653.0,,0.0,0.0,1.0,0.0,2.0,2.0,0.0
6366,2007-10-08,64467,7.0,653.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
6367,2007-10-08,79802,31.0,3028.0,1.0,4.0,3.0,2.0,2.0,16.0,17.0,5.0
6368,2007-10-08,2427,7.0,593.0,1.0,2.0,0.0,2.0,0.0,1.0,3.0,0.0
6369,2007-10-08,137427,7.0,828.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,0.0
6370,2007-10-08,140882,31.0,3073.0,,,0.0,2.0,0.0,0.0,0.0,1.0
6371,2007-10-08,126917,31.0,3048.0,1.0,1.0,1.0,1.0,15.0,4.0,2.0,2.0
6372,2007-10-08,8012,1.0,1098.0,1.0,3.0,2.0,5.0,0.0,2.0,3.0,2.0
6373,2007-10-08,60517,1.0,1098.0,1.0,1.0,2.0,5.0,1.0,14.0,3.0,0.0
6374,2007-10-08,107242,1.0,1098.0,,0.0,2.0,0.0,1.0,3.0,0.0,0.0
6375,2007-10-08,80942,10.0,3708.0,1.0,4.0,2.0,0.0,0.0,1.0,5.0,3.0
6376,2007-10-08,43857,25.0,2768.0,1.0,2.0,0.0,3.0,3.0,9.0,12.0,23.0
6377,2007-10-08,13697,25.0,2768.0,,0.0,0.0,2.0,6.0,3.0,12.0,3.0
6378,2007-10-08,66732,19.0,2053.0,1.0,3.0,2.0,2.0,6.0,6.0,7.0,4.0
6379,2007-10-08,53352,25.0,2828.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0
6380,2007-10-08,1382,19.0,2053.0,1.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0
6381,2007-10-08,78572,25.0,2628.0,,,0.0,2.0,6.0,5.0,3.0,1.0
6382,2007-10-08,64337,25.0,2558.0,1.0,4.0,0.0,1.0,7.0,20.0,6.0,1.0
6383,2007-10-08,730217,,,,,0.0,0.0,0.0,0.0,0.0,0.0
6384,2007-10-08,796792,,,,,0.0,0.0,0.0,0.0,0.0,0.0
6385,2007-10-08,246732,7.0,593.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
6386,2007-10-08,67392,7.0,593.0,,0.0,1.0,1.0,3.0,1.0,0.0,0.0
6387,2007-10-08,16642,25.0,2763.0,1.0,1.0,0.0,4.0,5.0,2.0,3.0,0.0
6388,2007-10-08,79142,25.0,2763.0,1.0,4.0,2.0,5.0,12.0,14.0,8.0,0.0
6389,2007-10-08,15187,31.0,3198.0,1.0,4.0,1.0,2.0,10.0,32.0,1.0,3.0
6390,2007-10-08,50052,7.0,653.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0
6391,2007-10-08,63217,7.0,653.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0
6392,2007-10-08,175512,22.0,3658.0,,1.0,1.0,1.0,3.0,3.0,2.0,0.0
6393,2007-10-08,28682,7.0,828.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0
6394,2007-10-08,71432,19.0,2103.0,1.0,3.0,0.0,2.0,0.0,12.0,10.0,4.0
6395,2007-10-08,80617,4.0,3508.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6396,2007-10-08,75557,,,,,0.0,0.0,0.0,4.0,1.0,2.0
6397,2007-10-08,71727,31.0,3268.0,1.0,4.0,2.0,2.0,7.0,20.0,29.0,5.0
6398,2007-10-08,63812,25.0,2553.0,,4.0,2.0,0.0,4.0,5.0,8.0,1.0
6399,2007-10-08,68692,25.0,2553.0,1.0,4.0,1.0,3.0,3.0,5.0,11.0,2.0
6400,2007-10-08,12957,25.0,2603.0,1.0,2.0,4.0,13.0,25.0,7.0,9.0,1.0
6401,2007-10-08,77162,25.0,2603.0,1.0,2.0,1.0,2.0,8.0,3.0,3.0,0.0
6402,2007-10-08,81907,1.0,998.0,,0.0,0.0,1.0,0.0,1.0,0.0,1.0
6403,2007-10-08,53202,31.0,3048.0,1.0,1.0,2.0,2.0,14.0,4.0,1.0,3.0
6404,2007-10-08,62967,7.0,528.0,,0.0,0.0,1.0,2.0,7.0,5.0,1.0
6405,2007-10-08,651722,,,,,0.0,0.0,0.0,0.0,0.0,0.0
6406,2007-10-08,36042,7.0,528.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0
6407,2007-10-08,37947,7.0,653.0,,,0.0,2.0,0.0,0.0,0.0,0.0
6408,2007-10-08,26107,25.0,2558.0,1.0,2.0,2.0,4.0,3.0,4.0,7.0,0.0
6409,2007-10-08,77407,7.0,653.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
6410,2007-10-08,72122,13.0,1528.0,1.0,2.0,1.0,0.0,3.0,2.0,3.0,6.0
6411,2007-10-08,78327,40.0,4388.0,,2.0,0.0,1.0,2.0,1.0,0.0,0.0
6412,2007-10-08,888547,,,,,0.0,0.0,0.0,0.0,0.0,0.0
6413,2007-10-08,71347,,,,,0.0,0.0,1.0,0.0,0.0,0.0
6414,2007-10-08,41912,31.0,3048.0,1.0,2.0,1.0,3.0,2.0,10.0,3.0,1.0
6415,2007-10-08,1812,31.0,3048.0,1.0,3.0,3.0,2.0,6.0,3.0,1.0,1.0
6416,2007-10-08,75492,19.0,2153.0,1.0,4.0,0.0,1.0,0.0,1.0,3.0,3.0
6417,2007-10-08,23997,25.0,2628.0,,0.0,6.0,1.0,21.0,12.0,6.0,1.0
6418,2007-10-08,742402,31.0,3268.0,,,0.0,4.0,0.0,0.0,0.0,0.0
6419,2007-10-08,45967,19.0,2163.0,1.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0
6420,2007-10-08,90572,19.0,2163.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
6421,2007-10-08,82092,7.0,828.0,,0.0,0.0,2.0,0.0,2.0,4.0,6.0
6422,2007-10-08,72957,31.0,3048.0,1.0,4.0,3.0,2.0,30.0,6.0,15.0,34.0
6423,2007-10-08,73712,,,,,0.0,0.0,0.0,0.0,0.0,0.0
6424,2007-10-08,41732,64.0,4243.0,,1.0,0.0,2.0,1.0,0.0,0.0,1.0
6425,2007-10-08,31067,31.0,3098.0,1.0,1.0,0.0,1.0,4.0,7.0,3.0,3.0
6426,2007-10-08,8142,,,,,0.0,0.0,0.0,2.0,5.0,2.0
6427,2007-10-08,64237,13.0,1678.0,1.0,2.0,1.0,0.0,0.0,4.0,13.0,4.0
6428,2007-10-08,119982,13.0,1678.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0
6429,2007-10-08,876787,,,,,1.0,0.0,0.0,0.0,0.0,0.0
6430,2007-10-08,129127,40.0,4388.0,,1.0,0.0,2.0,1.0,6.0,14.0,2.0
6431,2007-10-08,63257,7.0,803.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0
6432,2007-10-08,35562,31.0,3123.0,1.0,2.0,0.0,3.0,7.0,4.0,10.0,5.0
6433,2007-10-08,134287,31.0,3123.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
6434,2007-10-08,67582,7.0,528.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0
6435,2007-10-08,65017,,,,,0.0,0.0,0.0,5.0,0.0,0.0
6436,2007-10-08,67097,7.0,653.0,1.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0
6437,2007-10-08,74512,7.0,528.0,1.0,2.0,2.0,3.0,2.0,4.0,1.0,0.0
6438,2007-10-08,717912,19.0,2153.0,,,1.0,0.0,0.0,5.0,2.0,2.0
6439,2007-10-08,717402,19.0,2163.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0
6440,2007-10-08,80137,19.0,2163.0,1.0,4.0,1.0,0.0,5.0,11.0,2.0,1.0
6441,2007-10-08,78782,25.0,2678.0,1.0,3.0,5.0,6.0,1.0,4.0,15.0,3.0
6442,2007-10-08,79907,31.0,3048.0,1.0,3.0,0.0,1.0,12.0,0.0,3.0,1.0
6443,2007-10-08,14487,46.0,2298.0,,1.0,1.0,5.0,0.0,1.0,1.0,3.0
6444,2007-10-08,103187,,,,,0.0,0.0,0.0,0.0,0.0,0.0
6445,2007-10-08,24087,46.0,2298.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,2.0
6446,2007-10-08,51502,25.0,2713.0,1.0,1.0,0.0,1.0,3.0,7.0,0.0,1.0
6447,2007-10-08,79022,25.0,2713.0,,4.0,3.0,7.0,33.0,41.0,9.0,2.0
6448,2007-10-08,57272,19.0,2053.0,1.0,1.0,4.0,2.0,8.0,9.0,2.0,0.0
6449,2007-10-08,63772,7.0,828.0,1.0,2.0,2.0,1.0,10.0,2.0,1.0,8.0
6450,2007-10-08,44097,22.0,3658.0,1.0,1.0,0.0,0.0,2.0,4.0,4.0,1.0
6451,2007-10-08,43562,22.0,3658.0,1.0,1.0,0.0,4.0,0.0,1.0,3.0,1.0
6452,2007-10-08,584022,1.0,998.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,4.0
6453,2007-10-08,686272,19.0,2163.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6454,2007-10-08,846267,40.0,4388.0,,1.0,0.0,1.0,5.0,0.0,0.0,0.0
6455,2007-10-08,718607,19.0,2103.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
6456,2007-10-08,8152,19.0,2163.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0
6457,2007-10-08,72692,,,,,0.0,0.0,0.0,0.0,0.0,0.0
6458,2007-10-08,680542,,,,,0.0,0.0,0.0,1.0,0.0,1.0
