id,granted,sponsor,grant_category,grant_value,date,RFCD.Code.1,RFCD.Percentage.1,RFCD.Code.2,RFCD.Percentage.2,RFCD.Code.3,RFCD.Percentage.3,RFCD.Code.4,RFCD.Percentage.4,RFCD.Code.5,RFCD.Percentage.5,SEO.Code.1,SEO.Percentage.1,SEO.Code.2,SEO.Percentage.2,SEO.Code.3,SEO.Percentage.3,SEO.Code.4,SEO.Percentage.4,SEO.Code.5,SEO.Percentage.5,Person.ID.1,Role.1,Year.of.Birth.1,Country.of.Birth.1,Home.Language.1,Dept.No..1,Faculty.No..1,With.PHD.1,No..of.Years.in.Uni.at.Time.of.Grant.1,Number.of.Successful.Grant.1,Number.of.Unsuccessful.Grant.1,A..1,A.1,B.1,C.1,Person.ID.2,Role.2,Year.of.Birth.2,Country.of.Birth.2,Home.Language.2,Dept.No..2,Faculty.No..2,With.PHD.2,No..of.Years.in.Uni.at.Time.of.Grant.2,Number.of.Successful.Grant.2,Number.of.Unsuccessful.Grant.2,A..2,A.2,B.2,C.2,Person.ID.3,Role.3,Year.of.Birth.3,Country.of.Birth.3,Home.Language.3,Dept.No..3,Faculty.No..3,With.PHD.3,No..of.Years.in.Uni.at.Time.of.Grant.3,Number.of.Successful.Grant.3,Number.of.Unsuccessful.Grant.3,A..3,A.3,B.3,C.3,Person.ID.4,Role.4,Year.of.Birth.4,Country.of.Birth.4,Home.Language.4,Dept.No..4,Faculty.No..4,With.PHD.4,No..of.Years.in.Uni.at.Time.of.Grant.4,Number.of.Successful.Grant.4,Number.of.Unsuccessful.Grant.4,A..4,A.4,B.4,C.4,Person.ID.5,Role.5,Year.of.Birth.5,Country.of.Birth.5,Home.Language.5,Dept.No..5,Faculty.No..5,With.PHD.5,No..of.Years.in.Uni.at.Time.of.Grant.5,Number.of.Successful.Grant.5,Number.of.Unsuccessful.Grant.5,A..5,A.5,B.5,C.5,Person.ID.6,Role.6,Year.of.Birth.6,Country.of.Birth.6,Home.Language.6,Dept.No..6,Faculty.No..6,With.PHD.6,No..of.Years.in.Uni.at.Time.of.Grant.6,Number.of.Successful.Grant.6,Number.of.Unsuccessful.Grant.6,A..6,A.6,B.6,C.6,Person.ID.7,Role.7,Year.of.Birth.7,Country.of.Birth.7,Home.Language.7,Dept.No..7,Faculty.No..7,With.PHD.7,No..of.Years.in.Uni.at.Time.of.Grant.7,Number.of.Successful.Grant.7,Number.of.Unsuccessful.Grant.7,A..7,A.7,B.7,C.7,Person.ID.8,Role.8,Year.of.Birth.8,Country.of.Birth.8,Home.Language.8,Dept.No..8,Faculty.No..8,With.PHD.8,No..of.Years.in.Uni.at.Time.of.Grant.8,Number.of.Successful.Grant.8,Number.of.Unsuccessful.Grant.8,A..8,A.8,B.8,C.8,Person.ID.9,Role.9,Year.of.Birth.9,Country.of.Birth.9,Home.Language.9,Dept.No..9,Faculty.No..9,With.PHD.9,No..of.Years.in.Uni.at.Time.of.Grant.9,Number.of.Successful.Grant.9,Number.of.Unsuccessful.Grant.9,A..9,A.9,B.9,C.9,Person.ID.10,Role.10,Year.of.Birth.10,Country.of.Birth.10,Home.Language.10,Dept.No..10,Faculty.No..10,With.PHD.10,No..of.Years.in.Uni.at.Time.of.Grant.10,Number.of.Successful.Grant.10,Number.of.Unsuccessful.Grant.10,A..10,A.10,B.10,C.10,Person.ID.11,Role.11,Year.of.Birth.11,Country.of.Birth.11,Home.Language.11,Dept.No..11,Faculty.No..11,With.PHD.11,No..of.Years.in.Uni.at.Time.of.Grant.11,Number.of.Successful.Grant.11,Number.of.Unsuccessful.Grant.11,A..11,A.11,B.11,C.11,Person.ID.12,Role.12,Year.of.Birth.12,Country.of.Birth.12,Home.Language.12,Dept.No..12,Faculty.No..12,With.PHD.12,No..of.Years.in.Uni.at.Time.of.Grant.12,Number.of.Successful.Grant.12,Number.of.Unsuccessful.Grant.12,A..12,A.12,B.12,C.12,Person.ID.13,Role.13,Year.of.Birth.13,Country.of.Birth.13,Home.Language.13,Dept.No..13,Faculty.No..13,With.PHD.13,No..of.Years.in.Uni.at.Time.of.Grant.13,Number.of.Successful.Grant.13,Number.of.Unsuccessful.Grant.13,A..13,A.13,B.13,C.13,Person.ID.14,Role.14,Year.of.Birth.14,Country.of.Birth.14,Home.Language.14,Dept.No..14,Faculty.No..14,With.PHD.14,No..of.Years.in.Uni.at.Time.of.Grant.14,Number.of.Successful.Grant.14,Number.of.Unsuccessful.Grant.14,A..14,A.14,B.14,C.14,Person.ID.15,Role.15,Year.of.Birth.15,Country.of.Birth.15,Home.Language.15,Dept.No..15,Faculty.No..15,With.PHD.15,No..of.Years.in.Uni.at.Time.of.Grant.15,Number.of.Successful.Grant.15,Number.of.Unsuccessful.Grant.15,A..15,A.15,B.15,C.15
4642,1,2B,10A,E ,2007-04-05,290699.0,60.0,291104.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,771102.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75377.0,CHIEF_INVESTIGATOR,1955.0,Australia,,2053.0,19.0,Yes ,more than 15,9.0,2.0,25.0,13.0,20.0,21.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4643,0,2B,10A,A ,2007-04-05,380108.0,50.0,350201.0,30.0,380104.0,20.0,0.0,0.0,0.0,0.0,780108.0,50.0,750199.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,13887.0,CHIEF_INVESTIGATOR,1970.0,,,,,,,0.0,0.0,3.0,2.0,6.0,3.0,63547.0,CHIEF_INVESTIGATOR,1945.0,Australia,,2558.0,25.0,Yes ,more than 15,0.0,1.0,0.0,0.0,0.0,0.0,772197.0,CHIEF_INVESTIGATOR,1975.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4644,1,2B,10A,C ,2007-04-05,330399.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740102.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8047.0,CHIEF_INVESTIGATOR,1950.0,Australia,,2298.0,46.0,,>5 to 10,1.0,0.0,0.0,0.0,0.0,2.0,82072.0,CHIEF_INVESTIGATOR,1950.0,Australia,,2298.0,46.0,,Less than 0,3.0,1.0,0.0,0.0,0.0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4645,1,2B,10A,D ,2007-04-05,321202.0,50.0,321028.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730114.0,40.0,730299.0,30.0,730218.0,30.0,0.0,0.0,0.0,0.0,115217.0,CHIEF_INVESTIGATOR,1975.0,Australia,,2763.0,25.0,Yes ,>=0 to 5,1.0,1.0,1.0,0.0,1.0,2.0,8772.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2763.0,25.0,,Less than 0,5.0,5.0,3.0,9.0,12.0,23.0,66322.0,PRINCIPAL_SUPERVISOR,1955.0,Australia,,2763.0,25.0,,more than 15,0.0,1.0,20.0,5.0,3.0,1.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4646,1,2B,10A,C ,2007-04-05,340207.0,60.0,340405.0,30.0,370102.0,10.0,0.0,0.0,0.0,0.0,750101.0,80.0,729999.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,CHIEF_INVESTIGATOR,1970.0,Great Britain,,1678.0,13.0,Yes ,>5 to 10,0.0,0.0,0.0,2.0,6.0,1.0,8042.0,CHIEF_INVESTIGATOR,1975.0,Australia,,1678.0,13.0,Yes ,>5 to 10,1.0,0.0,0.0,0.0,0.0,0.0,500447.0,CHIEF_INVESTIGATOR,1955.0,Western Europe,,1678.0,13.0,,,0.0,2.0,2.0,0.0,4.0,1.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4647,0,2B,10A,B ,2007-04-05,280104.0,40.0,280112.0,30.0,330107.0,30.0,0.0,0.0,0.0,0.0,700199.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82172.0,CHIEF_INVESTIGATOR,1950.0,Great Britain,,3073.0,31.0,Yes ,>=0 to 5,1.0,1.0,0.0,1.0,2.0,1.0,82837.0,CHIEF_INVESTIGATOR,1965.0,Western Europe,Other,3073.0,31.0,,Less than 0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4648,1,166B,10A,G ,2007-04-05,270203.0,50.0,279901.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730212.0,50.0,779903.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,500157.0,PRINCIPAL_SUPERVISOR,1970.0,Australia,English,3258.0,31.0,Yes ,>=0 to 5,2.0,0.0,10.0,4.0,2.0,1.0,500142.0,CHIEF_INVESTIGATOR,1975.0,Australia,,3268.0,31.0,Yes ,>=0 to 5,1.0,0.0,0.0,0.0,0.0,0.0,85642.0,CHIEF_INVESTIGATOR,1955.0,Australia,,3258.0,31.0,Yes ,>=0 to 5,8.0,8.0,26.0,33.0,32.0,11.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4649,1,277A,30D,C ,2007-04-05,270303.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730101.0,50.0,730102.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,37662.0,CHIEF_INVESTIGATOR,1960.0,Australia,,2628.0,25.0,Yes ,>5 to 10,0.0,1.0,5.0,4.0,3.0,4.0,7452.0,CHIEF_INVESTIGATOR,1960.0,North America,,2628.0,25.0,,>5 to 10,5.0,7.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4650,1,2B,10A,C ,2007-04-05,321299.0,40.0,330199.0,40.0,330399.0,20.0,0.0,0.0,0.0,0.0,730299.0,50.0,749999.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,14487.0,CHIEF_INVESTIGATOR,1945.0,Australia,,2298.0,46.0,,>=0 to 5,1.0,4.0,0.0,1.0,1.0,3.0,80702.0,CHIEF_INVESTIGATOR,1940.0,Australia,,2298.0,46.0,Yes ,>=0 to 5,1.0,1.0,0.0,0.0,0.0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4651,0,2B,10A,C ,2007-04-05,370107.0,40.0,430101.0,30.0,300399.0,30.0,0.0,0.0,0.0,0.0,750399.0,40.0,750804.0,30.0,750901.0,30.0,0.0,0.0,0.0,0.0,81907.0,CHIEF_INVESTIGATOR,1945.0,Australia,,998.0,1.0,,Less than 0,0.0,0.0,0.0,1.0,0.0,1.0,11837.0,CHIEF_INVESTIGATOR,1950.0,Australia,,1033.0,1.0,Yes ,>5 to 10,0.0,1.0,0.0,0.0,0.0,0.0,19952.0,CHIEF_INVESTIGATOR,1955.0,Great Britain,English,1033.0,1.0,Yes ,>5 to 10,0.0,2.0,1.0,9.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4652,0,2B,10A,E ,2007-04-05,250402.0,60.0,259902.0,30.0,270307.0,10.0,0.0,0.0,0.0,0.0,620501.0,40.0,770101.0,40.0,660499.0,20.0,0.0,0.0,0.0,0.0,7597.0,CHIEF_INVESTIGATOR,1955.0,Eastern Europe,English,3048.0,31.0,Yes ,>10 to 15,2.0,2.0,11.0,11.0,18.0,12.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4653,0,86B,30B,A ,2007-04-05,270208.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34737.0,CHIEF_INVESTIGATOR,1970.0,North America,,2603.0,25.0,Yes ,>=0 to 5,5.0,12.0,5.0,8.0,13.0,1.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4654,1,2B,10A,C ,2007-04-05,270401.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770703.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79742.0,CHIEF_INVESTIGATOR,1950.0,Great Britain,,3028.0,31.0,,Less than 0,1.0,3.0,0.0,17.0,18.0,6.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4655,1,2B,10A,B ,2007-04-05,400104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670308.0,60.0,750202.0,20.0,751004.0,20.0,0.0,0.0,0.0,0.0,89652.0,CHIEF_INVESTIGATOR,1960.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,89257.0,CHIEF_INVESTIGATOR,1955.0,Australia,,528.0,7.0,,Less than 0,1.0,0.0,0.0,0.0,0.0,0.0,498357.0,CHIEF_INVESTIGATOR,1970.0,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4656,1,2B,10A,D ,2007-04-05,430101.0,50.0,430103.0,40.0,400301.0,10.0,0.0,0.0,0.0,0.0,750901.0,50.0,750902.0,40.0,750899.0,10.0,0.0,0.0,0.0,0.0,77842.0,CHIEF_INVESTIGATOR,1950.0,Australia,,828.0,7.0,Yes ,>5 to 10,0.0,0.0,0.0,3.0,0.0,4.0,48817.0,CHIEF_INVESTIGATOR,1965.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,63232.0,CHIEF_INVESTIGATOR,1960.0,Australia,,653.0,7.0,Yes ,>10 to 15,2.0,1.0,2.0,13.0,16.0,1.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4657,0,2B,10A,G ,2007-04-05,320299.0,40.0,320402.0,40.0,320401.0,20.0,0.0,0.0,0.0,0.0,670401.0,80.0,730101.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,13682.0,CHIEF_INVESTIGATOR,1965.0,Western Europe,English,1258.0,34.0,Yes ,>5 to 10,1.0,2.0,1.0,19.0,3.0,2.0,117462.0,CHIEF_INVESTIGATOR,1965.0,Great Britain,,1258.0,34.0,Yes ,>=0 to 5,0.0,5.0,0.0,0.0,0.0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4658,1,2B,10A,D ,2007-04-05,280304.0,40.0,280107.0,30.0,280302.0,30.0,0.0,0.0,0.0,0.0,700102.0,40.0,700103.0,40.0,700101.0,20.0,0.0,0.0,0.0,0.0,39647.0,CHIEF_INVESTIGATOR,1970.0,Australia,,2163.0,19.0,Yes ,>=0 to 5,3.0,2.0,2.0,18.0,11.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4659,0,2B,10A,C ,2007-04-05,410101.0,50.0,321204.0,30.0,321216.0,20.0,0.0,0.0,0.0,0.0,750311.0,40.0,750204.0,30.0,730217.0,30.0,0.0,0.0,0.0,0.0,25207.0,CHIEF_INVESTIGATOR,1970.0,Australia,,3708.0,10.0,Yes ,>=0 to 5,2.0,3.0,0.0,3.0,4.0,5.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4660,0,2B,10A,D ,2007-04-05,300205.0,40.0,300803.0,40.0,300499.0,20.0,0.0,0.0,0.0,0.0,630104.0,50.0,630501.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,11142.0,CHIEF_INVESTIGATOR,1955.0,,,,,,,0.0,0.0,0.0,2.0,1.0,0.0,488857.0,PRINCIPAL_SUPERVISOR,1965.0,Great Britain,,1038.0,1.0,,,1.0,0.0,0.0,0.0,0.0,0.0,13397.0,CHIEF_INVESTIGATOR,1960.0,Middle East and Africa,English,1038.0,1.0,Yes ,>5 to 10,1.0,0.0,0.0,3.0,0.0,2.0,9497.0,CHIEF_INVESTIGATOR,1955.0,Australia,,1038.0,1.0,,,0.0,1.0,0.0,20.0,3.0,4.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4661,0,2B,10A,G ,2007-04-05,270708.0,40.0,270203.0,30.0,270703.0,30.0,0.0,0.0,0.0,0.0,770506.0,40.0,770806.0,30.0,770803.0,30.0,0.0,0.0,0.0,0.0,74292.0,CHIEF_INVESTIGATOR,1960.0,Australia,,3028.0,31.0,Yes ,>10 to 15,0.0,1.0,10.0,7.0,3.0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4662,0,2B,10A,C ,2007-04-05,370105.0,40.0,370101.0,40.0,370204.0,20.0,0.0,0.0,0.0,0.0,750307.0,50.0,750306.0,40.0,750311.0,10.0,0.0,0.0,0.0,0.0,13552.0,CHIEF_INVESTIGATOR,1955.0,Asia Pacific,,828.0,7.0,,Less than 0,0.0,1.0,0.0,0.0,2.0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4663,1,2B,10A,C ,2007-04-05,440104.0,50.0,370203.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,750404.0,50.0,730217.0,30.0,730209.0,20.0,0.0,0.0,0.0,0.0,70987.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2543.0,25.0,Yes ,>5 to 10,1.0,2.0,0.0,2.0,2.0,3.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4664,1,2B,10A,E ,2007-04-05,320702.0,50.0,270210.0,40.0,321013.0,10.0,0.0,0.0,0.0,0.0,730104.0,80.0,730212.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,593492.0,CHIEF_INVESTIGATOR,1970.0,,,2538.0,25.0,Yes ,>=0 to 5,1.0,2.0,1.0,2.0,1.0,1.0,64842.0,CHIEF_INVESTIGATOR,1960.0,Australia,,2538.0,25.0,Yes ,>=0 to 5,4.0,1.0,0.0,0.0,0.0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4665,1,2B,10A,E ,2007-04-05,310106.0,40.0,310201.0,30.0,339999.0,30.0,0.0,0.0,0.0,0.0,760104.0,40.0,680299.0,30.0,740102.0,30.0,0.0,0.0,0.0,0.0,685762.0,CHIEF_INVESTIGATOR,1970.0,South Africa,,3508.0,4.0,Yes ,>=0 to 5,1.0,1.0,0.0,0.0,2.0,0.0,82347.0,CHIEF_INVESTIGATOR,1950.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,73027.0,CHIEF_INVESTIGATOR,1955.0,Australia,,3508.0,4.0,,more than 15,1.0,0.0,0.0,1.0,0.0,1.0,65842.0,CHIEF_INVESTIGATOR,1950.0,Australia,,3508.0,4.0,Yes ,more than 15,1.0,0.0,4.0,0.0,0.0,3.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
