id,granted,sponsor,grant_category,grant_value,date,RFCD_21,RFCD_23,RFCD_24,RFCD_25,RFCD_26,RFCD_27,RFCD_28,RFCD_29,RFCD_30,RFCD_31,RFCD_32,RFCD_33,RFCD_34,RFCD_35,RFCD_36,RFCD_37,RFCD_38,RFCD_39,RFCD_40,RFCD_41,RFCD_42,RFCD_43,RFCD_44,RFCD_99,RFCD_OTHER,SEO_61,SEO_62,SEO_63,SEO_64,SEO_65,SEO_66,SEO_67,SEO_68,SEO_69,SEO_70,SEO_71,SEO_72,SEO_73,SEO_74,SEO_75,SEO_76,SEO_77,SEO_78,SEO_99,SEO_OTHER,EXTERNAL_ADVISOR,EXT_CHIEF_INVESTIGATOR,STUDRES,STUD_CHIEF_INVESTIGATOR,mean_year_of_birth,max_year_of_birth,n_internals,Dept.No.,Faculty.No.,With.PHD,mean_years_in_uni,max_years_in_uni,Number.of.Successful.Grant,Number.of.Unsuccessful.Grant,A.,A,B,C,month,rfcd_l0_s_count,rfcd_l0_s_rate,rfcd_l1_s_count,rfcd_l1_s_rate,rfcd_l2_s_count,rfcd_l2_s_rate,seo_l0_s_count,seo_l0_s_rate,seo_l1_s_count,seo_l1_s_rate,seo_l2_s_count,seo_l2_s_rate,Dept.No._s_count,Dept.No._s_rate,Faculty.No._s_count,Faculty.No._s_rate,sponsor_s_count,sponsor_s_rate,grant_category_s_count,grant_category_s_rate
7987,0,21A,50A,5000.0,1256,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,,1.0,,,1960.0,1960.0,1,3198.0,31.0,,0.0,0.0,0.0,4.0,4.0,14.0,7.0,2.0,6,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,0,,0,
7989,1,21A,50A,5000.0,1256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,1960.0,1960.0,1,2053.0,19.0,1.0,2.0,2.0,3.0,0.0,14.0,9.0,7.0,6.0,6,5,1.0,4,1.0,4,1.0,0,,0,,0,,5,1.0,5,1.0,1,1.0,1,1.0
7990,1,21A,50A,5000.0,1256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1975.0,1975.0,2,3658.0,22.0,2.0,2.0,2.0,2.0,2.0,9.0,9.0,4.0,3.0,6,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,1,0.5,1,0.5
7991,1,21A,50A,5000.0,1256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1965.0,1965.0,1,1258.0,34.0,1.0,2.0,2.0,3.0,7.0,1.0,21.0,3.0,2.0,6,0,,0,,0,,5,0.4545454545454545,4,0.8,2,0.6666666666666666,5,0.4545454545454545,5,0.4545454545454545,1,1.0,1,1.0
7992,1,21A,50A,5000.0,1256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1965.0,1965.0,1,2178.0,19.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,0.0,0.0,6,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7994,0,21A,50A,5000.0,1256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,1965.0,1975.0,2,2853.0,25.0,1.0,1.0,1.0,1.0,3.0,1.0,9.0,17.0,9.0,6,0,0.0,0,0.0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,
7995,0,21A,50A,5000.0,1256,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,1980.0,1980.0,1,2163.0,19.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,6,4,1.0,4,1.0,4,1.0,4,1.0,4,1.0,4,1.0,4,1.0,4,1.0,2,1.0,2,1.0
7996,0,34B,30C,5000.0,1256,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,,,1.0,1955.0,1955.0,1,3258.0,31.0,1.0,2.0,2.0,10.0,11.0,35.0,44.0,40.0,12.0,6,24,0.7058823529411765,9,0.6923076923076923,9,0.6923076923076923,12,0.6,1,0.3333333333333333,1,0.3333333333333333,29,0.6904761904761905,29,0.6904761904761905,12,1.0,12,1.0
7997,1,21A,50A,5000.0,1256,0.0,0.0,0.0,0.0,0.0,0.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1965.0,1970.0,2,2153.0,19.0,2.0,2.0,3.0,4.0,2.0,0.0,13.0,13.0,2.0,6,4,0.5714285714285714,4,0.5714285714285714,3,0.5,1,0.3333333333333333,1,0.3333333333333333,1,0.5,4,0.5714285714285714,4,0.5714285714285714,0,,0,
7999,0,32D,30B,5000.0,1286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,1,,,,,,,,,,,,7,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
8000,0,4D,10A,100000.0,1286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1970.0,1975.0,3,2653.0,25.0,3.0,1.6666666666666667,3.0,5.0,10.0,23.0,15.0,12.0,5.0,7,6,0.4,6,0.42857142857142855,5,0.5555555555555556,8,0.4444444444444444,4,0.4,3,0.3333333333333333,14,0.5185185185185185,14,0.5185185185185185,0,0.0,6,0.6
8001,1,4D,10A,50000.0,1286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,,1965.0,1965.0,1,2578.0,25.0,1.0,2.0,2.0,8.0,6.0,9.0,6.0,5.0,5.0,7,13,0.6842105263157895,9,0.6,9,0.6428571428571429,13,0.6842105263157895,13,0.7222222222222222,9,0.6428571428571429,13,0.6842105263157895,13,0.6842105263157895,0,0.0,2,0.6666666666666666
8002,0,4D,10A,5000.0,1286,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,,1.0,,,1955.0,1955.0,1,2828.0,25.0,,2.0,2.0,4.0,3.0,4.0,5.0,5.0,0.0,7,3,0.6,3,0.6,1,0.5,6,0.75,6,0.75,6,0.75,6,0.75,6,0.75,5,0.8333333333333334,6,0.8571428571428571
8003,1,4D,10A,30000.0,1286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,1965.0,1965.0,2,2578.0,25.0,2.0,1.5,2.0,14.0,13.0,13.0,12.0,14.0,8.0,7,17,0.5666666666666667,12,0.5217391304347826,9,0.6428571428571429,20,0.5882352941176471,20,0.6060606060606061,13,0.5909090909090909,20,0.5555555555555556,20,0.5555555555555556,2,0.3333333333333333,3,0.42857142857142855
8004,0,266B,10A,100000.0,1286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,1957.5,1960.0,2,2813.0,25.0,1.0,1.5,2.0,5.0,7.0,9.0,7.0,10.0,2.0,7,7,0.5384615384615384,4,0.4,0,0.0,7,0.5,7,0.5,5,0.4545454545454545,7,0.5,7,0.5,0,,4,0.6666666666666666
8005,1,266B,10A,50000.0,1286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,,,1950.0,1950.0,1,2523.0,25.0,1.0,4.0,4.0,8.0,15.0,60.0,95.0,38.0,10.0,7,20,0.5263157894736842,10,0.5882352941176471,9,0.6,25,0.5102040816326531,25,0.5102040816326531,17,0.6538461538461539,33,0.5689655172413793,33,0.5689655172413793,2,1.0,9,0.45
8006,1,4D,10A,40000.0,1286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,,,,,1960.0,1960.0,1,3258.0,31.0,1.0,3.0,3.0,3.0,3.0,12.0,8.0,1.0,3.0,7,1,1.0,1,1.0,1,1.0,1,0.25,1,0.25,1,0.25,2,0.4,2,0.4,2,1.0,1,0.25
8007,0,4D,10A,30000.0,1286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,,1950.0,1950.0,1,2828.0,25.0,,1.0,1.0,3.0,5.0,12.0,9.0,7.0,2.0,7,5,0.5,1,0.25,1,0.25,5,0.5555555555555556,5,0.5555555555555556,3,0.6,5,0.5,5,0.5,1,0.25,2,0.3333333333333333
8008,1,4D,10A,100000.0,1286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1962.5,1970.0,2,1798.0,25.0,2.0,3.5,4.0,6.0,5.0,18.0,27.0,3.0,3.0,7,4,0.3636363636363637,0,0.0,0,0.0,4,0.3636363636363637,4,0.3636363636363637,3,0.3,5,0.4166666666666667,5,0.4166666666666667,2,0.2857142857142857,3,0.375
8009,1,4D,10A,100000.0,1286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,1960.0,1960.0,1,2813.0,25.0,,2.0,2.0,4.0,1.0,17.0,9.0,7.0,2.0,7,9,0.9,8,0.8888888888888888,8,0.8888888888888888,9,0.9,9,0.9,9,0.9,9,0.8181818181818182,9,0.8181818181818182,7,0.875,7,1.0
8011,0,32D,30B,5000.0,1286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,,,,,1975.0,1975.0,1,2498.0,25.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,7,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
8012,0,32D,30B,5000.0,1286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,,1955.0,1955.0,1,2653.0,25.0,,2.0,2.0,0.0,1.0,0.0,8.0,1.0,2.0,7,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
8013,0,4D,10A,5000.0,1286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,1961.25,1965.0,4,2533.0,25.0,2.0,2.0,3.0,4.0,12.0,35.0,72.0,40.0,28.0,7,5,0.2777777777777778,2,0.14285714285714285,1,0.1,5,0.2777777777777778,4,0.2352941176470588,0,0.0,5,0.25,5,0.25,1,0.09090909090909093,1,0.1
8014,0,32D,30B,100000.0,1286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1965.0,1965.0,1,2778.0,25.0,,1.0,1.0,0.0,2.0,0.0,4.0,3.0,1.0,7,0,0.0,0,0.0,0,,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,0,,1,1.0
8015,1,4D,10A,50000.0,1286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,1955.0,1960.0,2,1258.0,25.0,2.0,3.5,4.0,9.0,5.0,28.0,27.0,33.0,35.0,7,7,0.5833333333333334,5,0.8333333333333334,5,0.8333333333333334,8,0.6153846153846154,8,0.6153846153846154,6,0.6,12,0.5714285714285714,12,0.5714285714285714,6,0.6666666666666666,10,0.6666666666666666
8018,0,4D,10A,5000.0,1286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,,,,,1975.0,1975.0,1,2538.0,25.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
8019,0,4D,10A,20000.0,1286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,,,1968.3333333333333,1975.0,3,2523.0,25.0,3.0,1.3333333333333333,2.0,2.0,5.0,4.0,12.0,12.0,9.0,7,3,0.6,3,0.6,1,1.0,3,0.6,3,0.6,3,1.0,6,0.75,6,0.75,3,0.6,1,0.5
8021,0,4D,10A,5000.0,1286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,,1965.0,1965.0,1,2778.0,25.0,,2.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,
8022,0,4D,10A,10000.0,1286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,1962.0,1975.0,5,2523.0,25.0,5.0,1.6,4.0,11.0,5.0,40.0,104.0,56.0,34.0,7,12,0.5454545454545454,7,0.5833333333333334,1,0.3333333333333333,19,0.6551724137931034,8,0.4705882352941176,5,0.5,22,0.6470588235294118,22,0.6470588235294118,9,0.6428571428571429,14,0.6086956521739131
8024,1,32D,30B,30000.0,1286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1955.0,1955.0,1,2653.0,25.0,,2.0,2.0,5.0,8.0,0.0,4.0,2.0,1.0,7,10,0.625,10,0.625,7,0.6363636363636364,10,0.625,10,0.625,9,0.6428571428571429,10,0.5,10,0.5,3,0.75,3,0.6
8025,0,4D,10A,5000.0,1286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1955.0,1955.0,1,2653.0,25.0,,2.0,2.0,5.0,8.0,0.0,4.0,2.0,1.0,7,10,0.625,10,0.625,7,0.6363636363636364,10,0.625,10,0.625,9,0.6428571428571429,10,0.5,10,0.5,0,0.0,1,0.2
8027,0,4D,10A,50000.0,1286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,,2.0,,,1960.0,1960.0,1,2828.0,25.0,1.0,2.0,2.0,3.0,25.0,13.0,30.0,26.0,8.0,7,6,0.2222222222222222,2,0.08695652173913042,2,0.10526315789473684,6,0.21428571428571427,6,0.21428571428571427,1,0.047619047619047616,8,0.21621621621621626,8,0.21621621621621626,0,0.0,0,0.0
8028,0,4D,10A,50000.0,1286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,,,1960.0,1960.0,1,2538.0,25.0,1.0,4.0,4.0,5.0,8.0,17.0,23.0,8.0,5.0,7,5,0.38461538461538464,5,0.4166666666666667,0,0.0,5,0.4166666666666667,4,0.4444444444444444,4,0.4444444444444444,11,0.4583333333333333,11,0.4583333333333333,2,0.4,7,0.5833333333333334
8029,0,32D,30B,10000.0,1286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1970.0,1970.0,1,2653.0,25.0,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
8030,1,21A,50A,5000.0,1286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,1960.0,1960.0,1,3708.0,10.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,9.0,0.0,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
8031,0,4D,10A,40000.0,1286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1960.0,1960.0,1,2653.0,25.0,,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,7,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
8032,1,4D,10A,50000.0,1286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1955.0,1965.0,2,2578.0,25.0,1.0,2.0,4.0,13.0,9.0,13.0,33.0,48.0,25.0,7,15,0.6521739130434783,10,0.5882352941176471,7,0.5833333333333334,17,0.68,17,0.7083333333333334,13,0.65,18,0.6923076923076923,18,0.6923076923076923,7,0.7777777777777778,10,0.7692307692307693
8034,0,4D,10A,20000.0,1286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1957.5,1960.0,2,2678.0,25.0,2.0,3.5,4.0,6.0,11.0,14.0,5.0,19.0,5.0,7,8,0.5714285714285714,6,0.6,5,0.5555555555555556,8,0.5,8,0.5,8,0.5,9,0.5294117647058824,9,0.5294117647058824,1,0.2,3,0.3
8035,1,4D,10A,100000.0,1286,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1965.0,1965.0,1,2603.0,25.0,,2.0,2.0,5.0,4.0,1.0,3.0,0.0,0.0,7,6,0.5454545454545454,6,0.5454545454545454,5,0.625,12,0.631578947368421,12,0.631578947368421,11,0.6111111111111112,12,0.631578947368421,12,0.631578947368421,9,0.9,9,0.6
8036,0,4D,10A,5000.0,1286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1965.0,1970.0,2,2678.0,25.0,,0.0,0.0,4.0,17.0,16.0,10.0,3.0,1.0,7,8,0.3478260869565217,5,0.35714285714285715,5,0.35714285714285715,10,0.38461538461538464,10,0.38461538461538464,8,0.3478260869565217,11,0.3928571428571429,11,0.3928571428571429,3,0.375,1,0.14285714285714285
