,Grant.Application.ID,SEO.Code,variable,value
14826,8292,730101.0,SEO.Percentage.2,80.0
14827,8293,780108.0,SEO.Percentage.3,25.0
14828,8293,730211.0,SEO.Percentage.1,50.0
14829,8293,730205.0,SEO.Percentage.2,25.0
14830,8294,730303.0,SEO.Percentage.2,50.0
14831,8294,730104.0,SEO.Percentage.1,50.0
14832,8295,730104.0,SEO.Percentage.1,100.0
14833,8296,730109.0,SEO.Percentage.1,50.0
14834,8296,730111.0,SEO.Percentage.2,40.0
14835,8296,730206.0,SEO.Percentage.3,10.0
14836,8297,730211.0,SEO.Percentage.1,40.0
14837,8297,730213.0,SEO.Percentage.2,30.0
14838,8297,730306.0,SEO.Percentage.3,30.0
14839,8298,730104.0,SEO.Percentage.2,80.0
14840,8298,730112.0,SEO.Percentage.1,20.0
14841,8299,730114.0,SEO.Percentage.1,50.0
14842,8299,730202.0,SEO.Percentage.4,5.0
14843,8299,730203.0,SEO.Percentage.3,15.0
14844,8299,730105.0,SEO.Percentage.2,30.0
14845,8300,670401.0,SEO.Percentage.1,50.0
14846,8300,730214.0,SEO.Percentage.2,50.0
14847,8301,730211.0,SEO.Percentage.2,20.0
14848,8301,730111.0,SEO.Percentage.4,20.0
14849,8301,780105.0,SEO.Percentage.1,40.0
14850,8301,730215.0,SEO.Percentage.3,20.0
14851,8302,730108.0,SEO.Percentage.2,50.0
14852,8302,730203.0,SEO.Percentage.3,25.0
14853,8302,730103.0,SEO.Percentage.1,25.0
14854,8303,730108.0,SEO.Percentage.1,100.0
14855,8304,730211.0,SEO.Percentage.1,100.0
14856,8305,730104.0,SEO.Percentage.2,50.0
14857,8305,670403.0,SEO.Percentage.1,50.0
14858,8306,730104.0,SEO.Percentage.2,20.0
14859,8306,730111.0,SEO.Percentage.1,80.0
14860,8307,730108.0,SEO.Percentage.1,90.0
14861,8307,730102.0,SEO.Percentage.2,10.0
14862,8308,780105.0,SEO.Percentage.1,33.0
14863,8308,670403.0,SEO.Percentage.2,33.0
14864,8308,730105.0,SEO.Percentage.3,34.0
14865,8309,670402.0,SEO.Percentage.3,25.0
14866,8309,730203.0,SEO.Percentage.1,25.0
14867,8309,730211.0,SEO.Percentage.2,50.0
14868,8310,730108.0,SEO.Percentage.1,100.0
14869,8311,780105.0,SEO.Percentage.1,100.0
14870,8312,780105.0,SEO.Percentage.4,5.0
14871,8312,730211.0,SEO.Percentage.3,10.0
14872,8312,730203.0,SEO.Percentage.2,20.0
14873,8312,730104.0,SEO.Percentage.1,60.0
14874,8312,670402.0,SEO.Percentage.5,5.0
14875,8313,730108.0,SEO.Percentage.1,80.0
14876,8313,670403.0,SEO.Percentage.2,20.0
14877,8314,780105.0,SEO.Percentage.2,30.0
14878,8314,730108.0,SEO.Percentage.1,70.0
14879,8315,670403.0,SEO.Percentage.2,20.0
14880,8315,730108.0,SEO.Percentage.1,80.0
14881,8316,730201.0,SEO.Percentage.2,25.0
14882,8316,730116.0,SEO.Percentage.1,60.0
14883,8316,730204.0,SEO.Percentage.3,15.0
14884,8317,730108.0,SEO.Percentage.1,50.0
14885,8317,730305.0,SEO.Percentage.3,50.0
14886,8318,730212.0,SEO.Percentage.3,40.0
14887,8318,730206.0,SEO.Percentage.4,20.0
14888,8318,730213.0,SEO.Percentage.2,20.0
14889,8318,730101.0,SEO.Percentage.1,20.0
14890,8319,730108.0,SEO.Percentage.1,50.0
14891,8319,730107.0,SEO.Percentage.2,50.0
14892,8320,730108.0,SEO.Percentage.2,35.0
14893,8320,730103.0,SEO.Percentage.1,65.0
14894,8321,730101.0,SEO.Percentage.2,50.0
14895,8321,730299.0,SEO.Percentage.1,50.0
14896,8322,730211.0,SEO.Percentage.1,100.0
14897,8323,730108.0,SEO.Percentage.1,50.0
14898,8323,730117.0,SEO.Percentage.2,50.0
14899,8324,730106.0,SEO.Percentage.1,100.0
14900,8325,730104.0,SEO.Percentage.1,100.0
14901,8326,730104.0,SEO.Percentage.2,30.0
14902,8326,730113.0,SEO.Percentage.1,70.0
14903,8327,730113.0,SEO.Percentage.1,50.0
14904,8327,730109.0,SEO.Percentage.2,30.0
14905,8327,670403.0,SEO.Percentage.3,20.0
14906,8328,730106.0,SEO.Percentage.1,100.0
14907,8329,730105.0,SEO.Percentage.1,100.0
14908,8330,730106.0,SEO.Percentage.1,100.0
14909,8331,730199.0,SEO.Percentage.1,50.0
14910,8331,730299.0,SEO.Percentage.2,50.0
14911,8332,730201.0,SEO.Percentage.1,100.0
14912,8333,730215.0,SEO.Percentage.2,20.0
14913,8333,730204.0,SEO.Percentage.1,20.0
14914,8333,730106.0,SEO.Percentage.4,20.0
14915,8333,730201.0,SEO.Percentage.3,20.0
14916,8333,730115.0,SEO.Percentage.5,20.0
14917,8334,670403.0,SEO.Percentage.2,50.0
14918,8334,730213.0,SEO.Percentage.3,20.0
14919,8334,730203.0,SEO.Percentage.1,30.0
14920,8335,670403.0,SEO.Percentage.2,10.0
14921,8335,730104.0,SEO.Percentage.5,25.0
14922,8335,730107.0,SEO.Percentage.4,25.0
14923,8335,670402.0,SEO.Percentage.1,10.0
14924,8335,730101.0,SEO.Percentage.3,30.0
14925,8336,730108.0,SEO.Percentage.1,100.0
14926,8337,730105.0,SEO.Percentage.4,10.0
14927,8337,730201.0,SEO.Percentage.3,20.0
14928,8337,730106.0,SEO.Percentage.5,10.0
14929,8337,730116.0,SEO.Percentage.1,40.0
14930,8337,730204.0,SEO.Percentage.2,20.0
14931,8338,730113.0,SEO.Percentage.1,100.0
14932,8339,730104.0,SEO.Percentage.1,100.0
14933,8340,730104.0,SEO.Percentage.3,10.0
14934,8340,730211.0,SEO.Percentage.1,60.0
14935,8340,670402.0,SEO.Percentage.2,30.0
14936,8341,730201.0,SEO.Percentage.3,20.0
14937,8341,670402.0,SEO.Percentage.1,30.0
14938,8341,730108.0,SEO.Percentage.2,50.0
14939,8342,730104.0,SEO.Percentage.1,70.0
14940,8342,730108.0,SEO.Percentage.3,10.0
14941,8342,730211.0,SEO.Percentage.2,20.0
14942,8343,730108.0,SEO.Percentage.1,100.0
14943,8344,730105.0,SEO.Percentage.1,50.0
14944,8344,730306.0,SEO.Percentage.3,25.0
14945,8344,730213.0,SEO.Percentage.2,25.0
14946,8345,730108.0,SEO.Percentage.1,80.0
14947,8345,730201.0,SEO.Percentage.3,15.0
14948,8345,730114.0,SEO.Percentage.2,5.0
14949,8346,730114.0,SEO.Percentage.1,80.0
14950,8346,730306.0,SEO.Percentage.2,10.0
14951,8346,730308.0,SEO.Percentage.3,10.0
14952,8347,730307.0,SEO.Percentage.2,30.0
14953,8347,670402.0,SEO.Percentage.1,30.0
14954,8347,730399.0,SEO.Percentage.3,40.0
14955,8348,730306.0,SEO.Percentage.1,15.0
14956,8348,730201.0,SEO.Percentage.2,80.0
14957,8348,730305.0,SEO.Percentage.3,5.0
14958,8349,780105.0,SEO.Percentage.2,40.0
14959,8349,730103.0,SEO.Percentage.3,30.0
14960,8349,730116.0,SEO.Percentage.1,30.0
14961,8350,780105.0,SEO.Percentage.2,20.0
14962,8350,730211.0,SEO.Percentage.1,80.0
14963,8351,730211.0,SEO.Percentage.1,50.0
14964,8351,730205.0,SEO.Percentage.2,50.0
14965,8352,730219.0,SEO.Percentage.2,40.0
14966,8352,730199.0,SEO.Percentage.1,60.0
14967,8353,670401.0,SEO.Percentage.1,60.0
14968,8353,730101.0,SEO.Percentage.2,40.0
14969,8354,730104.0,SEO.Percentage.2,30.0
14970,8354,730108.0,SEO.Percentage.1,70.0
14971,8355,730213.0,SEO.Percentage.3,20.0
14972,8355,730106.0,SEO.Percentage.1,40.0
14973,8355,730211.0,SEO.Percentage.2,40.0
14974,8356,670403.0,SEO.Percentage.2,20.0
14975,8356,730111.0,SEO.Percentage.1,80.0
14976,8357,730203.0,SEO.Percentage.2,40.0
14977,8357,730104.0,SEO.Percentage.1,50.0
14978,8357,730211.0,SEO.Percentage.3,10.0
14979,8358,730110.0,SEO.Percentage.1,100.0
14980,8359,730219.0,SEO.Percentage.3,20.0
14981,8359,780108.0,SEO.Percentage.4,30.0
14982,8359,730107.0,SEO.Percentage.1,30.0
14983,8359,730204.0,SEO.Percentage.2,20.0
14984,8360,780108.0,SEO.Percentage.3,20.0
14985,8360,730219.0,SEO.Percentage.1,30.0
14986,8360,730211.0,SEO.Percentage.2,50.0
14987,8361,670403.0,SEO.Percentage.2,33.0
14988,8361,780105.0,SEO.Percentage.1,33.0
14989,8361,730105.0,SEO.Percentage.3,34.0
14990,8362,730299.0,SEO.Percentage.1,100.0
14991,8363,730108.0,SEO.Percentage.1,100.0
14992,8364,670401.0,SEO.Percentage.1,50.0
14993,8364,730108.0,SEO.Percentage.2,30.0
14994,8364,670402.0,SEO.Percentage.3,20.0
14995,8365,730201.0,SEO.Percentage.3,10.0
14996,8365,730108.0,SEO.Percentage.1,85.0
14997,8365,730114.0,SEO.Percentage.2,5.0
14998,8366,730105.0,SEO.Percentage.1,80.0
14999,8366,730213.0,SEO.Percentage.2,20.0
15000,8367,730202.0,SEO.Percentage.1,10.0
15001,8367,730108.0,SEO.Percentage.3,50.0
15002,8367,730107.0,SEO.Percentage.4,20.0
15003,8367,730118.0,SEO.Percentage.2,20.0
15004,8368,730302.0,SEO.Percentage.5,10.0
15005,8368,730219.0,SEO.Percentage.1,30.0
15006,8368,730306.0,SEO.Percentage.4,10.0
15007,8368,730213.0,SEO.Percentage.3,20.0
15008,8368,730105.0,SEO.Percentage.2,30.0
15009,8369,730114.0,SEO.Percentage.1,70.0
15010,8369,730203.0,SEO.Percentage.2,30.0
15011,8370,670402.0,SEO.Percentage.1,60.0
15012,8370,730116.0,SEO.Percentage.2,30.0
15013,8370,730213.0,SEO.Percentage.3,10.0
15014,8371,730118.0,SEO.Percentage.1,75.0
15015,8371,730107.0,SEO.Percentage.2,25.0
15016,8372,730105.0,SEO.Percentage.3,15.0
15017,8372,730106.0,SEO.Percentage.2,15.0
15018,8372,730108.0,SEO.Percentage.1,70.0
15019,8373,751005.0,SEO.Percentage.3,20.0
15020,8373,750902.0,SEO.Percentage.1,60.0
15021,8373,750402.0,SEO.Percentage.2,20.0
15022,8374,730204.0,SEO.Percentage.2,40.0
15023,8374,670403.0,SEO.Percentage.3,30.0
15024,8374,730108.0,SEO.Percentage.1,30.0
15025,8375,730108.0,SEO.Percentage.1,80.0
15026,8375,730113.0,SEO.Percentage.2,20.0
15027,8376,730201.0,SEO.Percentage.2,10.0
15028,8376,730204.0,SEO.Percentage.1,50.0
15029,8376,730116.0,SEO.Percentage.3,40.0
15030,8377,730104.0,SEO.Percentage.2,50.0
15031,8377,670403.0,SEO.Percentage.1,25.0
15032,8377,730114.0,SEO.Percentage.3,25.0
15033,8378,730105.0,SEO.Percentage.1,100.0
15034,8379,670403.0,SEO.Percentage.1,100.0
15035,8380,670403.0,SEO.Percentage.1,100.0
15036,8381,730101.0,SEO.Percentage.2,10.0
15037,8381,730108.0,SEO.Percentage.4,10.0
15038,8381,730214.0,SEO.Percentage.1,70.0
15039,8381,730106.0,SEO.Percentage.3,10.0
15040,8382,730105.0,SEO.Percentage.1,80.0
15041,8382,730203.0,SEO.Percentage.2,20.0
15042,8383,730101.0,SEO.Percentage.1,90.0
15043,8383,780105.0,SEO.Percentage.2,10.0
15044,8384,730114.0,SEO.Percentage.2,30.0
15045,8384,730203.0,SEO.Percentage.1,70.0
15046,8385,730108.0,SEO.Percentage.1,100.0
15047,8386,730108.0,SEO.Percentage.1,100.0
15048,8387,730306.0,SEO.Percentage.3,30.0
15049,8387,730217.0,SEO.Percentage.2,30.0
15050,8387,730211.0,SEO.Percentage.1,40.0
15051,8388,670403.0,SEO.Percentage.2,50.0
15052,8388,730199.0,SEO.Percentage.1,50.0
15053,8389,730305.0,SEO.Percentage.2,20.0
15054,8389,730106.0,SEO.Percentage.1,80.0
15055,8390,730201.0,SEO.Percentage.2,40.0
15056,8390,730116.0,SEO.Percentage.1,60.0
15057,8391,730213.0,SEO.Percentage.2,10.0
15058,8391,730299.0,SEO.Percentage.1,10.0
15059,8391,780101.0,SEO.Percentage.3,80.0
15060,8392,730206.0,SEO.Percentage.4,5.0
15061,8392,730101.0,SEO.Percentage.2,35.0
15062,8392,730203.0,SEO.Percentage.5,5.0
15063,8392,730113.0,SEO.Percentage.3,20.0
15064,8392,730108.0,SEO.Percentage.1,35.0
15065,8393,670403.0,SEO.Percentage.1,100.0
15066,8394,730211.0,SEO.Percentage.1,100.0
15067,8395,730106.0,SEO.Percentage.1,100.0
15068,8396,730113.0,SEO.Percentage.1,70.0
15069,8396,730215.0,SEO.Percentage.3,10.0
15070,8396,730204.0,SEO.Percentage.2,5.0
15071,8396,670403.0,SEO.Percentage.4,15.0
15072,8397,730202.0,SEO.Percentage.2,5.0
15073,8397,730118.0,SEO.Percentage.3,5.0
15074,8397,730105.0,SEO.Percentage.1,90.0
15075,8398,730105.0,SEO.Percentage.1,100.0
15076,8399,730108.0,SEO.Percentage.1,80.0
15077,8399,730102.0,SEO.Percentage.2,20.0
15078,8400,730204.0,SEO.Percentage.3,20.0
15079,8400,730102.0,SEO.Percentage.2,20.0
15080,8400,730101.0,SEO.Percentage.1,60.0
15081,8401,730102.0,SEO.Percentage.2,40.0
15082,8401,730201.0,SEO.Percentage.3,10.0
15083,8401,730101.0,SEO.Percentage.1,50.0
15084,8402,730108.0,SEO.Percentage.1,100.0
15085,8403,780103.0,SEO.Percentage.1,100.0
15086,8404,730101.0,SEO.Percentage.1,30.0
15087,8404,730104.0,SEO.Percentage.2,50.0
15088,8404,670403.0,SEO.Percentage.3,10.0
15089,8404,670402.0,SEO.Percentage.4,10.0
15090,8405,730103.0,SEO.Percentage.1,100.0
15091,8406,730108.0,SEO.Percentage.1,75.0
15092,8406,780105.0,SEO.Percentage.2,25.0
15093,8407,730102.0,SEO.Percentage.2,40.0
15094,8407,730211.0,SEO.Percentage.1,60.0
15095,8408,730102.0,SEO.Percentage.3,45.0
15096,8408,730108.0,SEO.Percentage.2,45.0
15097,8408,730203.0,SEO.Percentage.1,10.0
15098,8409,730104.0,SEO.Percentage.1,50.0
15099,8409,730203.0,SEO.Percentage.2,50.0
15100,8410,700103.0,SEO.Percentage.1,100.0
15101,8411,730206.0,SEO.Percentage.3,30.0
15102,8411,730105.0,SEO.Percentage.1,40.0
15103,8411,730106.0,SEO.Percentage.2,30.0
15104,8412,730106.0,SEO.Percentage.1,70.0
15105,8412,730101.0,SEO.Percentage.2,20.0
15106,8412,730213.0,SEO.Percentage.3,10.0
15107,8413,770802.0,SEO.Percentage.1,100.0
15108,8414,700302.0,SEO.Percentage.1,100.0
15109,8415,730211.0,SEO.Percentage.1,75.0
15110,8415,750312.0,SEO.Percentage.2,25.0
15111,8416,730105.0,SEO.Percentage.1,100.0
15112,8417,770706.0,SEO.Percentage.1,30.0
15113,8417,780105.0,SEO.Percentage.2,70.0
15114,8418,730108.0,SEO.Percentage.2,50.0
15115,8418,730102.0,SEO.Percentage.1,50.0
15116,8419,770802.0,SEO.Percentage.1,100.0
15117,8420,740101.0,SEO.Percentage.1,50.0
15118,8420,749906.0,SEO.Percentage.2,50.0
15119,8421,730101.0,SEO.Percentage.1,50.0
15120,8421,730102.0,SEO.Percentage.2,50.0
15121,8422,780105.0,SEO.Percentage.1,100.0
15122,8423,730399.0,SEO.Percentage.2,60.0
15123,8423,730108.0,SEO.Percentage.1,40.0
15124,8424,730206.0,SEO.Percentage.2,50.0
15125,8424,730299.0,SEO.Percentage.1,50.0
15126,8425,730299.0,SEO.Percentage.1,100.0
15127,8426,650103.0,SEO.Percentage.2,40.0
15128,8426,780104.0,SEO.Percentage.1,60.0
15129,8427,730299.0,SEO.Percentage.2,50.0
15130,8427,730108.0,SEO.Percentage.1,50.0
15131,8428,750202.0,SEO.Percentage.1,50.0
15132,8428,750805.0,SEO.Percentage.2,50.0
15133,8429,770101.0,SEO.Percentage.2,50.0
15134,8429,770703.0,SEO.Percentage.1,50.0
15135,8430,670108.0,SEO.Percentage.1,100.0
15136,8431,730204.0,SEO.Percentage.1,34.0
15137,8431,730211.0,SEO.Percentage.3,33.0
15138,8431,730219.0,SEO.Percentage.2,33.0
15139,8432,630104.0,SEO.Percentage.1,30.0
15140,8432,630501.0,SEO.Percentage.5,25.0
15141,8432,630299.0,SEO.Percentage.4,5.0
15142,8432,630202.0,SEO.Percentage.3,10.0
15143,8432,630201.0,SEO.Percentage.2,30.0
15144,8433,771102.0,SEO.Percentage.1,100.0
15145,8434,771102.0,SEO.Percentage.1,100.0
15146,8435,770805.0,SEO.Percentage.2,30.0
15147,8435,770806.0,SEO.Percentage.3,30.0
15148,8435,770804.0,SEO.Percentage.1,40.0
15149,8436,780105.0,SEO.Percentage.1,50.0
15150,8436,730101.0,SEO.Percentage.2,50.0
15151,8437,770502.0,SEO.Percentage.1,50.0
15152,8437,770805.0,SEO.Percentage.2,50.0
15153,8438,650203.0,SEO.Percentage.1,50.0
15154,8438,650103.0,SEO.Percentage.2,30.0
15155,8438,650303.0,SEO.Percentage.3,20.0
15156,8439,720204.0,SEO.Percentage.1,60.0
15157,8439,720205.0,SEO.Percentage.2,40.0
15158,8440,750604.0,SEO.Percentage.2,40.0
15159,8440,750399.0,SEO.Percentage.1,50.0
15160,8440,750699.0,SEO.Percentage.3,10.0
15161,8441,730307.0,SEO.Percentage.2,40.0
15162,8441,730299.0,SEO.Percentage.1,60.0
15163,8442,730213.0,SEO.Percentage.3,20.0
15164,8442,730304.0,SEO.Percentage.2,20.0
15165,8442,730203.0,SEO.Percentage.1,60.0
15166,8443,700199.0,SEO.Percentage.1,100.0
15167,8444,671710.0,SEO.Percentage.1,100.0
15168,8445,670304.0,SEO.Percentage.3,30.0
15169,8445,670306.0,SEO.Percentage.1,40.0
15170,8445,680304.0,SEO.Percentage.2,30.0
15171,8446,780105.0,SEO.Percentage.2,50.0
15172,8446,730199.0,SEO.Percentage.1,50.0
15173,8447,750803.0,SEO.Percentage.2,30.0
15174,8447,750604.0,SEO.Percentage.1,40.0
15175,8447,750202.0,SEO.Percentage.3,30.0
15176,8448,620502.0,SEO.Percentage.2,40.0
15177,8448,620204.0,SEO.Percentage.1,50.0
15178,8448,770804.0,SEO.Percentage.3,10.0
15179,8449,760199.0,SEO.Percentage.1,50.0
15180,8449,760102.0,SEO.Percentage.2,40.0
15181,8449,720299.0,SEO.Percentage.3,10.0
15182,8450,720403.0,SEO.Percentage.3,20.0
15183,8450,680499.0,SEO.Percentage.1,50.0
15184,8450,680599.0,SEO.Percentage.2,30.0
15185,8451,730305.0,SEO.Percentage.1,60.0
15186,8451,730101.0,SEO.Percentage.2,40.0
15187,8452,700102.0,SEO.Percentage.1,50.0
15188,8452,700103.0,SEO.Percentage.2,50.0
15189,8453,620208.0,SEO.Percentage.1,40.0
15190,8453,620501.0,SEO.Percentage.2,30.0
15191,8453,770804.0,SEO.Percentage.3,30.0
15192,8454,740201.0,SEO.Percentage.2,40.0
15193,8454,740301.0,SEO.Percentage.1,60.0
15194,8455,770101.0,SEO.Percentage.2,40.0
15195,8455,770103.0,SEO.Percentage.1,50.0
15196,8455,610199.0,SEO.Percentage.3,10.0
15197,8456,630205.0,SEO.Percentage.2,40.0
15198,8456,630103.0,SEO.Percentage.1,60.0
15199,8457,770101.0,SEO.Percentage.1,100.0
15200,8458,620301.0,SEO.Percentage.1,40.0
15201,8458,770101.0,SEO.Percentage.2,40.0
15202,8458,770703.0,SEO.Percentage.3,20.0
15203,8459,680202.0,SEO.Percentage.1,60.0
15204,8459,680201.0,SEO.Percentage.2,40.0
15205,8460,730204.0,SEO.Percentage.3,30.0
15206,8460,750307.0,SEO.Percentage.2,30.0
15207,8460,750309.0,SEO.Percentage.1,40.0
15208,8461,730111.0,SEO.Percentage.1,100.0
15209,8462,620501.0,SEO.Percentage.1,50.0
15210,8462,630502.0,SEO.Percentage.3,20.0
15211,8462,671706.0,SEO.Percentage.2,30.0
15212,8463,770802.0,SEO.Percentage.1,40.0
15213,8463,770805.0,SEO.Percentage.3,20.0
15214,8463,770702.0,SEO.Percentage.2,40.0
15215,8464,630301.0,SEO.Percentage.1,70.0
15216,8464,630302.0,SEO.Percentage.2,30.0
15217,8465,710401.0,SEO.Percentage.1,50.0
15218,8465,720299.0,SEO.Percentage.2,50.0
15219,8466,730101.0,SEO.Percentage.2,20.0
15220,8466,710103.0,SEO.Percentage.1,80.0
15221,8467,771002.0,SEO.Percentage.2,50.0
15222,8467,640402.0,SEO.Percentage.1,50.0
15223,8468,730204.0,SEO.Percentage.1,40.0
15224,8468,730308.0,SEO.Percentage.3,30.0
15225,8468,730307.0,SEO.Percentage.2,30.0
15226,8469,650402.0,SEO.Percentage.3,30.0
15227,8469,680303.0,SEO.Percentage.1,40.0
15228,8469,771002.0,SEO.Percentage.2,30.0
15229,8470,730307.0,SEO.Percentage.3,20.0
15230,8470,750403.0,SEO.Percentage.1,40.0
15231,8470,750503.0,SEO.Percentage.2,40.0
15232,8471,770409.0,SEO.Percentage.1,40.0
15233,8471,770402.0,SEO.Percentage.3,20.0
15234,8471,770403.0,SEO.Percentage.2,40.0
15235,8472,630302.0,SEO.Percentage.2,30.0
15236,8472,770306.0,SEO.Percentage.1,50.0
15237,8472,770102.0,SEO.Percentage.3,20.0
15238,8473,670501.0,SEO.Percentage.1,100.0
15239,8474,730299.0,SEO.Percentage.1,60.0
15240,8474,730307.0,SEO.Percentage.2,40.0
15241,8475,730207.0,SEO.Percentage.3,10.0
15242,8475,730219.0,SEO.Percentage.2,30.0
15243,8475,750307.0,SEO.Percentage.1,60.0
15244,8476,700103.0,SEO.Percentage.2,30.0
15245,8476,610102.0,SEO.Percentage.3,30.0
15246,8476,700102.0,SEO.Percentage.1,40.0
15247,8477,730213.0,SEO.Percentage.4,10.0
15248,8477,730114.0,SEO.Percentage.2,30.0
15249,8477,730203.0,SEO.Percentage.3,10.0
15250,8477,730102.0,SEO.Percentage.1,30.0
15251,8477,730305.0,SEO.Percentage.5,20.0
15252,8478,770802.0,SEO.Percentage.1,100.0
15253,8479,670499.0,SEO.Percentage.1,100.0
15254,8480,770304.0,SEO.Percentage.1,100.0
15255,8481,620204.0,SEO.Percentage.1,100.0
15256,8482,730104.0,SEO.Percentage.1,100.0
15257,8483,780105.0,SEO.Percentage.1,100.0
15258,8484,630106.0,SEO.Percentage.1,100.0
15259,8485,770703.0,SEO.Percentage.1,100.0
15260,8486,730104.0,SEO.Percentage.1,50.0
15261,8486,730107.0,SEO.Percentage.2,50.0
15262,8487,730108.0,SEO.Percentage.1,100.0
15263,8488,730114.0,SEO.Percentage.1,100.0
15264,8489,730108.0,SEO.Percentage.1,100.0
15265,8490,730104.0,SEO.Percentage.1,100.0
15266,8491,730201.0,SEO.Percentage.2,20.0
15267,8491,730116.0,SEO.Percentage.1,80.0
15268,8492,750901.0,SEO.Percentage.1,100.0
15269,8493,730204.0,SEO.Percentage.3,10.0
15270,8493,730201.0,SEO.Percentage.2,20.0
15271,8493,730116.0,SEO.Percentage.1,70.0
15272,8494,730214.0,SEO.Percentage.1,40.0
15273,8494,730203.0,SEO.Percentage.2,30.0
15274,8494,730217.0,SEO.Percentage.3,30.0
15275,8495,780105.0,SEO.Percentage.2,70.0
15276,8495,770706.0,SEO.Percentage.1,30.0
15277,8496,770707.0,SEO.Percentage.2,50.0
15278,8496,770706.0,SEO.Percentage.1,50.0
15279,8497,780105.0,SEO.Percentage.2,90.0
15280,8497,740301.0,SEO.Percentage.1,10.0
15281,8498,730104.0,SEO.Percentage.1,100.0
15282,8499,730211.0,SEO.Percentage.1,100.0
15283,8500,730108.0,SEO.Percentage.1,100.0
15284,8501,730101.0,SEO.Percentage.1,100.0
15285,8502,730211.0,SEO.Percentage.2,50.0
15286,8502,730205.0,SEO.Percentage.1,50.0
15287,8503,620105.0,SEO.Percentage.1,100.0
15288,8504,730218.0,SEO.Percentage.1,100.0
15289,8508,750308.0,SEO.Percentage.3,15.0
15290,8508,750306.0,SEO.Percentage.1,45.0
15291,8508,750201.0,SEO.Percentage.2,40.0
15292,8512,730214.0,SEO.Percentage.1,100.0
15293,8513,620208.0,SEO.Percentage.2,50.0
15294,8513,710202.0,SEO.Percentage.1,50.0
15295,8514,730215.0,SEO.Percentage.1,50.0
15296,8514,730105.0,SEO.Percentage.2,50.0
15297,8515,730211.0,SEO.Percentage.1,100.0
15298,8516,730104.0,SEO.Percentage.2,50.0
15299,8516,730101.0,SEO.Percentage.1,50.0
15300,8517,730211.0,SEO.Percentage.1,100.0
15301,8518,730211.0,SEO.Percentage.1,100.0
15302,8519,780103.0,SEO.Percentage.1,100.0
15303,8520,770703.0,SEO.Percentage.2,50.0
15304,8520,770702.0,SEO.Percentage.1,50.0
15305,8521,749999.0,SEO.Percentage.1,100.0
15306,8522,669999.0,SEO.Percentage.2,30.0
15307,8522,780105.0,SEO.Percentage.3,40.0
15308,8522,620503.0,SEO.Percentage.1,30.0
15309,8523,620501.0,SEO.Percentage.3,50.0
15310,8523,620102.0,SEO.Percentage.2,25.0
15311,8523,620101.0,SEO.Percentage.1,25.0
15312,8525,730105.0,SEO.Percentage.1,60.0
15313,8525,730106.0,SEO.Percentage.2,40.0
15314,8526,730118.0,SEO.Percentage.1,100.0
15315,8527,620299.0,SEO.Percentage.1,100.0
15316,8528,730105.0,SEO.Percentage.1,40.0
15317,8528,730204.0,SEO.Percentage.3,30.0
15318,8528,730201.0,SEO.Percentage.2,30.0
15319,8529,730108.0,SEO.Percentage.1,100.0
15320,8530,730213.0,SEO.Percentage.3,30.0
15321,8530,670403.0,SEO.Percentage.1,20.0
15322,8530,730106.0,SEO.Percentage.2,50.0
15323,8531,730301.0,SEO.Percentage.1,80.0
15324,8531,730211.0,SEO.Percentage.2,20.0
15325,8532,730104.0,SEO.Percentage.1,50.0
15326,8532,730211.0,SEO.Percentage.2,50.0
15327,8533,670403.0,SEO.Percentage.2,30.0
15328,8533,730113.0,SEO.Percentage.1,70.0
15329,8534,730105.0,SEO.Percentage.1,100.0
15330,8535,730106.0,SEO.Percentage.1,50.0
15331,8535,670403.0,SEO.Percentage.2,50.0
15332,8536,730305.0,SEO.Percentage.1,50.0
15333,8536,730213.0,SEO.Percentage.2,50.0
15334,8537,730105.0,SEO.Percentage.1,100.0
15335,8538,770307.0,SEO.Percentage.2,10.0
15336,8538,770302.0,SEO.Percentage.1,75.0
15337,8538,770304.0,SEO.Percentage.3,10.0
15338,8538,770305.0,SEO.Percentage.4,5.0
15339,8539,730301.0,SEO.Percentage.1,100.0
15340,8540,670402.0,SEO.Percentage.2,20.0
15341,8540,730109.0,SEO.Percentage.1,70.0
15342,8540,730301.0,SEO.Percentage.3,10.0
15343,8541,730108.0,SEO.Percentage.3,30.0
15344,8541,670403.0,SEO.Percentage.1,40.0
15345,8541,670402.0,SEO.Percentage.2,30.0
15346,8542,620301.0,SEO.Percentage.1,10.0
15347,8542,770703.0,SEO.Percentage.3,30.0
15348,8542,770707.0,SEO.Percentage.4,30.0
15349,8542,770702.0,SEO.Percentage.2,30.0
15350,8543,730112.0,SEO.Percentage.1,85.0
15351,8543,730214.0,SEO.Percentage.2,15.0
15352,8544,730106.0,SEO.Percentage.1,100.0
15353,8545,730105.0,SEO.Percentage.1,50.0
15354,8545,730106.0,SEO.Percentage.2,50.0
15355,8546,670403.0,SEO.Percentage.2,50.0
15356,8546,730106.0,SEO.Percentage.1,50.0
15357,8547,780107.0,SEO.Percentage.1,80.0
