,id,RFCD.Code,variable,value
9913,5647,321208.0,RFCD.Percentage.1,100.0
9914,5648,320502.0,RFCD.Percentage.1,100.0
9915,5649,321028.0,RFCD.Percentage.1,100.0
9916,5650,321003.0,RFCD.Percentage.2,30.0
9917,5650,320602.0,RFCD.Percentage.1,70.0
9918,5651,320502.0,RFCD.Percentage.1,100.0
9919,5652,321027.0,RFCD.Percentage.1,100.0
9920,5653,270303.0,RFCD.Percentage.1,33.0
9921,5653,321010.0,RFCD.Percentage.3,34.0
9922,5653,320203.0,RFCD.Percentage.2,33.0
9923,5654,321202.0,RFCD.Percentage.1,100.0
9924,5656,320702.0,RFCD.Percentage.1,50.0
9925,5656,380103.0,RFCD.Percentage.2,50.0
9926,5657,320502.0,RFCD.Percentage.1,100.0
9927,5658,320704.0,RFCD.Percentage.1,100.0
9928,5659,320502.0,RFCD.Percentage.1,100.0
9929,5660,250302.0,RFCD.Percentage.1,70.0
9930,5660,249901.0,RFCD.Percentage.2,20.0
9931,5660,270104.0,RFCD.Percentage.3,10.0
9932,5661,249903.0,RFCD.Percentage.1,40.0
9933,5661,240499.0,RFCD.Percentage.3,20.0
9934,5661,249901.0,RFCD.Percentage.2,40.0
9935,5662,280110.0,RFCD.Percentage.3,30.0
9936,5662,390107.0,RFCD.Percentage.1,40.0
9937,5662,300903.0,RFCD.Percentage.2,30.0
9938,5663,240101.0,RFCD.Percentage.1,100.0
9939,5664,370402.0,RFCD.Percentage.2,35.0
9940,5664,379902.0,RFCD.Percentage.3,30.0
9941,5664,310104.0,RFCD.Percentage.1,35.0
9942,5665,280204.0,RFCD.Percentage.2,20.0
9943,5665,230202.0,RFCD.Percentage.1,60.0
9944,5665,320799.0,RFCD.Percentage.3,20.0
9945,5666,321208.0,RFCD.Percentage.1,100.0
9946,5667,430111.0,RFCD.Percentage.2,40.0
9947,5667,430101.0,RFCD.Percentage.1,60.0
9948,5668,330106.0,RFCD.Percentage.2,40.0
9949,5668,330103.0,RFCD.Percentage.1,40.0
9950,5668,330206.0,RFCD.Percentage.3,20.0
9951,5669,250303.0,RFCD.Percentage.1,60.0
9952,5669,250302.0,RFCD.Percentage.2,30.0
9953,5669,250204.0,RFCD.Percentage.3,10.0
9954,5670,230202.0,RFCD.Percentage.2,30.0
9955,5670,280209.0,RFCD.Percentage.3,20.0
9956,5670,280204.0,RFCD.Percentage.1,50.0
9957,5671,240203.0,RFCD.Percentage.2,30.0
9958,5671,240202.0,RFCD.Percentage.1,50.0
9959,5671,240204.0,RFCD.Percentage.3,20.0
9960,5672,291005.0,RFCD.Percentage.1,100.0
9961,5673,270304.0,RFCD.Percentage.3,20.0
9962,5673,270203.0,RFCD.Percentage.2,30.0
9963,5673,270202.0,RFCD.Percentage.1,50.0
9964,5674,270106.0,RFCD.Percentage.3,20.0
9965,5674,270502.0,RFCD.Percentage.2,30.0
9966,5674,270210.0,RFCD.Percentage.1,50.0
9967,5675,319999.0,RFCD.Percentage.1,100.0
9968,5676,321204.0,RFCD.Percentage.1,50.0
9969,5676,321299.0,RFCD.Percentage.2,50.0
9970,5677,320603.0,RFCD.Percentage.1,100.0
9971,5678,321004.0,RFCD.Percentage.1,100.0
9972,5679,321208.0,RFCD.Percentage.1,100.0
9973,5680,321208.0,RFCD.Percentage.1,50.0
9974,5680,321003.0,RFCD.Percentage.3,20.0
9975,5680,321004.0,RFCD.Percentage.2,30.0
9976,5681,339999.0,RFCD.Percentage.3,50.0
9977,5681,320799.0,RFCD.Percentage.1,40.0
9978,5681,321099.0,RFCD.Percentage.2,10.0
9979,5682,320702.0,RFCD.Percentage.1,100.0
9980,5684,300802.0,RFCD.Percentage.2,30.0
9981,5684,270708.0,RFCD.Percentage.1,50.0
9982,5684,270707.0,RFCD.Percentage.3,20.0
9983,5685,230204.0,RFCD.Percentage.1,70.0
9984,5685,300803.0,RFCD.Percentage.2,30.0
9985,5686,321028.0,RFCD.Percentage.1,100.0
9986,5687,250299.0,RFCD.Percentage.2,20.0
9987,5687,300699.0,RFCD.Percentage.1,20.0
9988,5687,250402.0,RFCD.Percentage.3,20.0
9989,5687,300199.0,RFCD.Percentage.4,20.0
9990,5688,321024.0,RFCD.Percentage.1,100.0
9991,5689,321016.0,RFCD.Percentage.1,50.0
9992,5689,321207.0,RFCD.Percentage.2,50.0
9993,5690,321015.0,RFCD.Percentage.2,35.0
9994,5690,321030.0,RFCD.Percentage.3,15.0
9995,5690,321010.0,RFCD.Percentage.1,50.0
9996,5691,321015.0,RFCD.Percentage.2,50.0
9997,5691,320305.0,RFCD.Percentage.1,50.0
9998,5692,390120.0,RFCD.Percentage.1,50.0
9999,5692,430111.0,RFCD.Percentage.2,50.0
10000,5693,321015.0,RFCD.Percentage.2,50.0
10001,5693,321014.0,RFCD.Percentage.1,50.0
10002,5694,320899.0,RFCD.Percentage.1,100.0
10003,5695,321024.0,RFCD.Percentage.2,35.0
10004,5695,340207.0,RFCD.Percentage.3,35.0
10005,5695,321021.0,RFCD.Percentage.1,30.0
10006,5696,300604.0,RFCD.Percentage.1,100.0
10007,5697,270707.0,RFCD.Percentage.1,100.0
10008,5698,330103.0,RFCD.Percentage.1,100.0
10009,5699,321105.0,RFCD.Percentage.1,100.0
10010,5700,321099.0,RFCD.Percentage.1,100.0
10011,5701,321299.0,RFCD.Percentage.1,100.0
10012,5702,321024.0,RFCD.Percentage.1,100.0
10013,5703,321008.0,RFCD.Percentage.2,50.0
10014,5703,321004.0,RFCD.Percentage.1,50.0
10015,5704,270103.0,RFCD.Percentage.2,20.0
10016,5704,320602.0,RFCD.Percentage.3,20.0
10017,5704,270201.0,RFCD.Percentage.1,60.0
10018,5706,321008.0,RFCD.Percentage.1,25.0
10019,5706,270202.0,RFCD.Percentage.3,25.0
10020,5706,321015.0,RFCD.Percentage.2,50.0
10021,5707,291899.0,RFCD.Percentage.2,20.0
10022,5707,360299.0,RFCD.Percentage.3,30.0
10023,5707,290899.0,RFCD.Percentage.1,50.0
10024,5708,320202.0,RFCD.Percentage.3,34.0
10025,5708,321010.0,RFCD.Percentage.1,33.0
10026,5708,320203.0,RFCD.Percentage.2,33.0
10027,5709,330199.0,RFCD.Percentage.1,100.0
10028,5710,290103.0,RFCD.Percentage.3,30.0
10029,5710,290102.0,RFCD.Percentage.2,30.0
10030,5710,290603.0,RFCD.Percentage.1,40.0
10031,5711,330202.0,RFCD.Percentage.1,100.0
10032,5712,440104.0,RFCD.Percentage.3,20.0
10033,5712,400301.0,RFCD.Percentage.2,40.0
10034,5712,321204.0,RFCD.Percentage.1,40.0
10035,5713,321207.0,RFCD.Percentage.1,100.0
10036,5714,360104.0,RFCD.Percentage.1,100.0
10037,5718,270199.0,RFCD.Percentage.2,50.0
10038,5718,270106.0,RFCD.Percentage.1,50.0
10039,5719,320305.0,RFCD.Percentage.2,10.0
10040,5719,320403.0,RFCD.Percentage.1,70.0
10041,5719,329903.0,RFCD.Percentage.4,10.0
10042,5719,320799.0,RFCD.Percentage.3,10.0
10043,5720,370302.0,RFCD.Percentage.1,100.0
10044,5721,270106.0,RFCD.Percentage.1,100.0
10045,5725,370302.0,RFCD.Percentage.1,100.0
10046,5726,320799.0,RFCD.Percentage.1,100.0
10047,5729,320701.0,RFCD.Percentage.1,100.0
10048,5730,329999.0,RFCD.Percentage.1,100.0
10049,5731,270708.0,RFCD.Percentage.1,100.0
10050,5732,320701.0,RFCD.Percentage.1,100.0
10051,5733,321016.0,RFCD.Percentage.1,100.0
10052,5734,320705.0,RFCD.Percentage.1,100.0
10053,5735,321008.0,RFCD.Percentage.1,50.0
10054,5735,321019.0,RFCD.Percentage.2,50.0
10055,5736,320702.0,RFCD.Percentage.2,30.0
10056,5736,321204.0,RFCD.Percentage.1,70.0
10057,5737,270106.0,RFCD.Percentage.1,100.0
10058,5738,321012.0,RFCD.Percentage.3,25.0
10059,5738,321015.0,RFCD.Percentage.2,25.0
10060,5738,249902.0,RFCD.Percentage.4,25.0
10061,5738,321023.0,RFCD.Percentage.1,25.0
10062,5739,320206.0,RFCD.Percentage.1,100.0
10063,5740,300804.0,RFCD.Percentage.1,100.0
10064,5741,321007.0,RFCD.Percentage.2,50.0
10065,5741,270602.0,RFCD.Percentage.1,50.0
10066,5742,390303.0,RFCD.Percentage.1,100.0
10067,5744,321012.0,RFCD.Percentage.1,100.0
10068,5745,321206.0,RFCD.Percentage.1,33.0
10069,5745,321214.0,RFCD.Percentage.2,33.0
10070,5745,321216.0,RFCD.Percentage.3,34.0
10071,5746,290603.0,RFCD.Percentage.4,20.0
10072,5746,250103.0,RFCD.Percentage.2,20.0
10073,5746,291804.0,RFCD.Percentage.1,20.0
10074,5746,249901.0,RFCD.Percentage.3,20.0
10075,5747,291504.0,RFCD.Percentage.1,100.0
10076,5748,280103.0,RFCD.Percentage.2,30.0
10077,5748,291004.0,RFCD.Percentage.1,70.0
10078,5749,291504.0,RFCD.Percentage.1,100.0
10079,5751,270102.0,RFCD.Percentage.3,30.0
10080,5751,270299.0,RFCD.Percentage.2,30.0
10081,5751,270402.0,RFCD.Percentage.1,40.0
10082,5752,321015.0,RFCD.Percentage.2,50.0
10083,5752,321029.0,RFCD.Percentage.1,50.0
10084,5753,321015.0,RFCD.Percentage.2,50.0
10085,5753,321029.0,RFCD.Percentage.1,50.0
10086,5754,350303.0,RFCD.Percentage.1,50.0
10087,5754,340203.0,RFCD.Percentage.2,50.0
10088,5755,321029.0,RFCD.Percentage.1,60.0
10089,5755,321015.0,RFCD.Percentage.2,40.0
10090,5756,290501.0,RFCD.Percentage.1,100.0
10091,5757,270899.0,RFCD.Percentage.3,20.0
10092,5757,300508.0,RFCD.Percentage.1,40.0
10093,5757,270201.0,RFCD.Percentage.2,40.0
10094,5758,240304.0,RFCD.Percentage.4,25.0
10095,5758,249901.0,RFCD.Percentage.3,25.0
10096,5758,250103.0,RFCD.Percentage.2,25.0
10097,5758,291804.0,RFCD.Percentage.1,25.0
10098,5760,270104.0,RFCD.Percentage.1,80.0
10099,5760,270304.0,RFCD.Percentage.2,20.0
10100,5763,270105.0,RFCD.Percentage.1,40.0
10101,5763,300201.0,RFCD.Percentage.3,30.0
10102,5763,270899.0,RFCD.Percentage.2,30.0
10103,5764,320305.0,RFCD.Percentage.1,50.0
10104,5764,321003.0,RFCD.Percentage.2,50.0
10105,5765,321004.0,RFCD.Percentage.2,50.0
10106,5765,321012.0,RFCD.Percentage.1,50.0
10107,5766,321004.0,RFCD.Percentage.1,100.0
10108,5767,270199.0,RFCD.Percentage.1,100.0
10109,5768,321207.0,RFCD.Percentage.1,50.0
10110,5768,370105.0,RFCD.Percentage.3,10.0
10111,5768,379902.0,RFCD.Percentage.2,40.0
10112,5769,321003.0,RFCD.Percentage.1,70.0
10113,5769,321004.0,RFCD.Percentage.2,30.0
10114,5770,321026.0,RFCD.Percentage.2,50.0
10115,5770,321014.0,RFCD.Percentage.1,50.0
10116,5771,321024.0,RFCD.Percentage.1,50.0
10117,5771,321013.0,RFCD.Percentage.2,50.0
10118,5772,320799.0,RFCD.Percentage.1,100.0
10119,5773,320206.0,RFCD.Percentage.2,25.0
10120,5773,270105.0,RFCD.Percentage.3,25.0
10121,5773,321015.0,RFCD.Percentage.1,50.0
10122,5774,320799.0,RFCD.Percentage.1,100.0
10123,5775,321207.0,RFCD.Percentage.1,50.0
10124,5775,321216.0,RFCD.Percentage.2,30.0
10125,5775,321217.0,RFCD.Percentage.4,10.0
10126,5775,321204.0,RFCD.Percentage.3,10.0
10127,5776,321208.0,RFCD.Percentage.1,40.0
10128,5776,321214.0,RFCD.Percentage.2,40.0
10129,5776,321206.0,RFCD.Percentage.3,20.0
10130,5777,320703.0,RFCD.Percentage.1,50.0
10131,5777,270107.0,RFCD.Percentage.2,50.0
10132,5779,321216.0,RFCD.Percentage.3,35.0
10133,5779,420308.0,RFCD.Percentage.1,30.0
10134,5779,320899.0,RFCD.Percentage.2,35.0
10135,5780,270602.0,RFCD.Percentage.4,10.0
10136,5780,270201.0,RFCD.Percentage.1,70.0
10137,5780,270103.0,RFCD.Percentage.2,10.0
10138,5780,270102.0,RFCD.Percentage.3,10.0
10139,5782,400303.0,RFCD.Percentage.1,40.0
10140,5782,430207.0,RFCD.Percentage.3,30.0
10141,5782,250499.0,RFCD.Percentage.2,30.0
10142,5783,291004.0,RFCD.Percentage.1,80.0
10143,5783,340202.0,RFCD.Percentage.2,20.0
10144,5784,321216.0,RFCD.Percentage.1,60.0
10145,5784,420303.0,RFCD.Percentage.3,20.0
10146,5784,379901.0,RFCD.Percentage.2,20.0
10147,5785,370107.0,RFCD.Percentage.2,30.0
10148,5785,370602.0,RFCD.Percentage.3,30.0
10149,5785,379999.0,RFCD.Percentage.1,40.0
10150,5786,249902.0,RFCD.Percentage.1,40.0
10151,5786,270802.0,RFCD.Percentage.2,30.0
10152,5786,280203.0,RFCD.Percentage.3,30.0
10153,5787,250105.0,RFCD.Percentage.3,20.0
10154,5787,250503.0,RFCD.Percentage.1,60.0
10155,5787,291804.0,RFCD.Percentage.2,20.0
10156,5788,280108.0,RFCD.Percentage.2,30.0
10157,5788,280401.0,RFCD.Percentage.3,20.0
10158,5788,280103.0,RFCD.Percentage.1,50.0
10159,5789,390303.0,RFCD.Percentage.3,20.0
10160,5789,390111.0,RFCD.Percentage.1,50.0
10161,5789,399999.0,RFCD.Percentage.2,30.0
10162,5790,370402.0,RFCD.Percentage.2,30.0
10163,5790,370104.0,RFCD.Percentage.1,50.0
10164,5790,419999.0,RFCD.Percentage.3,20.0
10165,5791,330106.0,RFCD.Percentage.2,40.0
10166,5791,330104.0,RFCD.Percentage.1,60.0
10167,5792,250405.0,RFCD.Percentage.1,40.0
10168,5792,270103.0,RFCD.Percentage.3,30.0
10169,5792,249901.0,RFCD.Percentage.2,30.0
10170,5793,291803.0,RFCD.Percentage.1,80.0
10171,5793,290501.0,RFCD.Percentage.2,20.0
10172,5794,330107.0,RFCD.Percentage.2,20.0
10173,5794,330303.0,RFCD.Percentage.3,20.0
10174,5794,330202.0,RFCD.Percentage.1,60.0
10175,5795,390113.0,RFCD.Percentage.1,50.0
10176,5795,399999.0,RFCD.Percentage.3,20.0
10177,5795,430101.0,RFCD.Percentage.2,30.0
10178,5796,270404.0,RFCD.Percentage.2,40.0
10179,5796,291804.0,RFCD.Percentage.3,20.0
10180,5796,250103.0,RFCD.Percentage.1,40.0
10181,5797,230117.0,RFCD.Percentage.3,20.0
10182,5797,290701.0,RFCD.Percentage.2,30.0
10183,5797,230118.0,RFCD.Percentage.1,50.0
10184,5798,300205.0,RFCD.Percentage.2,30.0
10185,5798,300201.0,RFCD.Percentage.1,70.0
10186,5799,380108.0,RFCD.Percentage.3,30.0
10187,5799,350201.0,RFCD.Percentage.1,40.0
10188,5799,350203.0,RFCD.Percentage.2,30.0
10189,5800,260106.0,RFCD.Percentage.2,30.0
10190,5800,260301.0,RFCD.Percentage.1,50.0
10191,5800,260107.0,RFCD.Percentage.3,20.0
10192,5801,290303.0,RFCD.Percentage.3,30.0
10193,5801,230118.0,RFCD.Percentage.2,30.0
10194,5801,230116.0,RFCD.Percentage.1,40.0
10195,5802,321204.0,RFCD.Percentage.3,30.0
10196,5802,321024.0,RFCD.Percentage.2,30.0
10197,5802,320702.0,RFCD.Percentage.1,40.0
10198,5803,310103.0,RFCD.Percentage.2,40.0
10199,5803,300901.0,RFCD.Percentage.1,40.0
10200,5803,300903.0,RFCD.Percentage.3,20.0
10201,5804,270504.0,RFCD.Percentage.3,20.0
10202,5804,270701.0,RFCD.Percentage.1,40.0
10203,5804,300804.0,RFCD.Percentage.2,40.0
10204,5805,430101.0,RFCD.Percentage.1,40.0
10205,5805,280506.0,RFCD.Percentage.2,40.0
10206,5805,420303.0,RFCD.Percentage.3,20.0
10207,5806,299999.0,RFCD.Percentage.3,20.0
10208,5806,329999.0,RFCD.Percentage.2,40.0
10209,5806,321402.0,RFCD.Percentage.1,40.0
10210,5807,280302.0,RFCD.Percentage.2,50.0
10211,5807,280112.0,RFCD.Percentage.1,50.0
10212,5808,390114.0,RFCD.Percentage.1,100.0
10213,5809,320305.0,RFCD.Percentage.3,20.0
10214,5809,270101.0,RFCD.Percentage.1,40.0
10215,5809,320202.0,RFCD.Percentage.2,40.0
10216,5810,380107.0,RFCD.Percentage.3,10.0
10217,5810,321216.0,RFCD.Percentage.1,50.0
10218,5810,380105.0,RFCD.Percentage.2,40.0
10219,5811,380201.0,RFCD.Percentage.1,50.0
10220,5811,420102.0,RFCD.Percentage.3,20.0
10221,5811,330109.0,RFCD.Percentage.2,30.0
10222,5812,321007.0,RFCD.Percentage.1,60.0
10223,5812,321206.0,RFCD.Percentage.2,20.0
10224,5812,321204.0,RFCD.Percentage.3,20.0
10225,5813,370107.0,RFCD.Percentage.1,40.0
10226,5813,339999.0,RFCD.Percentage.3,30.0
10227,5813,330103.0,RFCD.Percentage.2,30.0
10228,5814,420302.0,RFCD.Percentage.3,30.0
10229,5814,420218.0,RFCD.Percentage.2,30.0
10230,5814,410304.0,RFCD.Percentage.1,40.0
10231,5815,300801.0,RFCD.Percentage.2,30.0
10232,5815,279901.0,RFCD.Percentage.3,20.0
10233,5815,270708.0,RFCD.Percentage.1,50.0
10234,5816,299904.0,RFCD.Percentage.2,30.0
10235,5816,280109.0,RFCD.Percentage.3,20.0
10236,5816,291101.0,RFCD.Percentage.1,50.0
10237,5817,270106.0,RFCD.Percentage.1,100.0
10238,5818,240401.0,RFCD.Percentage.3,20.0
10239,5818,320901.0,RFCD.Percentage.2,30.0
10240,5818,321016.0,RFCD.Percentage.1,50.0
10241,5819,350201.0,RFCD.Percentage.1,100.0
10242,5820,291499.0,RFCD.Percentage.1,100.0
10243,5821,290701.0,RFCD.Percentage.3,30.0
10244,5821,230202.0,RFCD.Percentage.2,30.0
10245,5821,340202.0,RFCD.Percentage.1,40.0
10246,5822,240401.0,RFCD.Percentage.1,60.0
10247,5822,240402.0,RFCD.Percentage.2,20.0
10248,5822,240301.0,RFCD.Percentage.3,20.0
10249,5823,240101.0,RFCD.Percentage.1,70.0
10250,5823,260603.0,RFCD.Percentage.3,10.0
10251,5823,280204.0,RFCD.Percentage.2,20.0
10252,5824,270703.0,RFCD.Percentage.2,30.0
10253,5824,260502.0,RFCD.Percentage.1,50.0
10254,5824,291002.0,RFCD.Percentage.3,20.0
10255,5825,300199.0,RFCD.Percentage.3,20.0
10256,5825,270703.0,RFCD.Percentage.2,30.0
10257,5825,279901.0,RFCD.Percentage.1,50.0
10258,5826,321028.0,RFCD.Percentage.1,100.0
10259,5827,279999.0,RFCD.Percentage.2,20.0
10260,5827,329903.0,RFCD.Percentage.3,10.0
10261,5827,270106.0,RFCD.Percentage.1,70.0
10262,5828,350405.0,RFCD.Percentage.1,40.0
10263,5828,310103.0,RFCD.Percentage.2,60.0
10264,5829,320299.0,RFCD.Percentage.1,100.0
10265,5830,329903.0,RFCD.Percentage.2,10.0
10266,5830,320602.0,RFCD.Percentage.1,90.0
10267,5831,321026.0,RFCD.Percentage.1,100.0
10268,5832,270103.0,RFCD.Percentage.1,100.0
10269,5833,321204.0,RFCD.Percentage.1,100.0
10270,5834,321004.0,RFCD.Percentage.1,100.0
10271,5835,270103.0,RFCD.Percentage.1,100.0
10272,5836,321299.0,RFCD.Percentage.1,100.0
10273,5837,320702.0,RFCD.Percentage.1,100.0
10274,5838,321004.0,RFCD.Percentage.1,100.0
10275,5839,321202.0,RFCD.Percentage.1,100.0
10276,5840,321028.0,RFCD.Percentage.1,100.0
10277,5841,380103.0,RFCD.Percentage.1,100.0
10278,5842,320899.0,RFCD.Percentage.1,100.0
10279,5843,320403.0,RFCD.Percentage.1,100.0
10280,5844,320603.0,RFCD.Percentage.1,100.0
10281,5845,321019.0,RFCD.Percentage.1,100.0
10282,5846,321027.0,RFCD.Percentage.1,100.0
10283,5847,320702.0,RFCD.Percentage.1,100.0
10284,5848,321027.0,RFCD.Percentage.1,100.0
10285,5849,320299.0,RFCD.Percentage.1,100.0
10286,5850,320202.0,RFCD.Percentage.1,100.0
10287,5851,320702.0,RFCD.Percentage.1,100.0
10288,5852,230204.0,RFCD.Percentage.1,100.0
10289,5853,320202.0,RFCD.Percentage.1,100.0
10290,5854,321204.0,RFCD.Percentage.1,100.0
10291,5855,320202.0,RFCD.Percentage.1,100.0
10292,5856,270205.0,RFCD.Percentage.1,100.0
10293,5857,320702.0,RFCD.Percentage.1,100.0
10294,5858,320799.0,RFCD.Percentage.1,100.0
10295,5859,321017.0,RFCD.Percentage.1,100.0
10296,5860,321010.0,RFCD.Percentage.1,100.0
10297,5861,320305.0,RFCD.Percentage.1,100.0
10298,5862,321024.0,RFCD.Percentage.1,100.0
10299,5863,320704.0,RFCD.Percentage.1,100.0
10300,5864,321015.0,RFCD.Percentage.1,100.0
10301,5865,321015.0,RFCD.Percentage.1,100.0
10302,5866,321204.0,RFCD.Percentage.1,100.0
10303,5867,320799.0,RFCD.Percentage.1,100.0
10304,5868,321010.0,RFCD.Percentage.1,100.0
10305,5869,321029.0,RFCD.Percentage.1,100.0
10306,5870,321216.0,RFCD.Percentage.1,100.0
10307,5871,321010.0,RFCD.Percentage.1,100.0
10308,5872,321021.0,RFCD.Percentage.1,100.0
10309,5873,321199.0,RFCD.Percentage.1,100.0
10310,5875,321099.0,RFCD.Percentage.2,50.0
10311,5875,321004.0,RFCD.Percentage.1,50.0
10312,5876,321015.0,RFCD.Percentage.1,100.0
10313,5877,270199.0,RFCD.Percentage.1,100.0
10314,5878,320206.0,RFCD.Percentage.1,100.0
10315,5879,321207.0,RFCD.Percentage.1,50.0
10316,5879,321217.0,RFCD.Percentage.4,10.0
10317,5879,321204.0,RFCD.Percentage.3,10.0
10318,5879,321216.0,RFCD.Percentage.2,30.0
10319,5880,321023.0,RFCD.Percentage.1,100.0
10320,5881,270299.0,RFCD.Percentage.1,100.0
10321,5882,270402.0,RFCD.Percentage.1,100.0
10322,5883,270106.0,RFCD.Percentage.1,100.0
10323,5884,321004.0,RFCD.Percentage.1,100.0
10324,5885,321026.0,RFCD.Percentage.1,100.0
10325,5886,320599.0,RFCD.Percentage.1,100.0
10326,5887,321015.0,RFCD.Percentage.1,100.0
10327,5888,321015.0,RFCD.Percentage.1,100.0
10328,5889,321015.0,RFCD.Percentage.1,100.0
10329,5890,320702.0,RFCD.Percentage.1,100.0
10330,5891,320704.0,RFCD.Percentage.1,100.0
10331,5892,320702.0,RFCD.Percentage.1,100.0
10332,5893,321007.0,RFCD.Percentage.1,100.0
10333,5894,270210.0,RFCD.Percentage.1,100.0
10334,5895,321004.0,RFCD.Percentage.1,100.0
10335,5896,270299.0,RFCD.Percentage.1,100.0
10336,5897,321029.0,RFCD.Percentage.1,100.0
10337,5898,320899.0,RFCD.Percentage.1,100.0
10338,5899,321021.0,RFCD.Percentage.1,100.0
10339,5900,321004.0,RFCD.Percentage.1,100.0
10340,5901,320702.0,RFCD.Percentage.1,100.0
10341,5902,321008.0,RFCD.Percentage.1,100.0
10342,5903,321013.0,RFCD.Percentage.1,100.0
10343,5904,321015.0,RFCD.Percentage.1,100.0
10344,5905,320599.0,RFCD.Percentage.1,100.0
10345,5906,321029.0,RFCD.Percentage.1,100.0
10346,5907,321204.0,RFCD.Percentage.1,100.0
10347,5908,321026.0,RFCD.Percentage.1,100.0
10348,5909,321015.0,RFCD.Percentage.1,100.0
10349,5910,320702.0,RFCD.Percentage.1,100.0
10350,5911,320202.0,RFCD.Percentage.1,100.0
10351,5912,320899.0,RFCD.Percentage.1,100.0
10352,5913,321015.0,RFCD.Percentage.1,100.0
10353,5914,320202.0,RFCD.Percentage.1,100.0
10354,5915,321013.0,RFCD.Percentage.1,100.0
10355,5916,321020.0,RFCD.Percentage.1,100.0
10356,5917,320202.0,RFCD.Percentage.1,100.0
10357,5918,320305.0,RFCD.Percentage.1,100.0
10358,5919,321202.0,RFCD.Percentage.1,100.0
10359,5920,320202.0,RFCD.Percentage.1,100.0
10360,5921,321003.0,RFCD.Percentage.1,100.0
10361,5922,321204.0,RFCD.Percentage.1,100.0
10362,5923,270299.0,RFCD.Percentage.1,100.0
10363,5924,321021.0,RFCD.Percentage.1,100.0
10364,5925,321026.0,RFCD.Percentage.1,100.0
10365,5926,321021.0,RFCD.Percentage.1,100.0
10366,5927,270103.0,RFCD.Percentage.1,100.0
10367,5928,270103.0,RFCD.Percentage.1,100.0
10368,5929,270299.0,RFCD.Percentage.1,100.0
10369,5930,321029.0,RFCD.Percentage.1,100.0
10370,5931,321015.0,RFCD.Percentage.1,100.0
10371,5932,270199.0,RFCD.Percentage.1,100.0
10372,5933,320401.0,RFCD.Percentage.1,100.0
10373,5934,320704.0,RFCD.Percentage.1,100.0
10374,5935,321017.0,RFCD.Percentage.1,100.0
10375,5936,321015.0,RFCD.Percentage.1,100.0
10376,5937,321299.0,RFCD.Percentage.1,100.0
10377,5938,320299.0,RFCD.Percentage.1,100.0
10378,5939,320702.0,RFCD.Percentage.1,100.0
10379,5940,321204.0,RFCD.Percentage.1,100.0
10380,5941,321003.0,RFCD.Percentage.1,100.0
10381,5942,320305.0,RFCD.Percentage.1,100.0
10382,5943,320701.0,RFCD.Percentage.1,100.0
10383,5944,321015.0,RFCD.Percentage.1,100.0
10384,5945,321028.0,RFCD.Percentage.1,100.0
10385,5946,321024.0,RFCD.Percentage.1,100.0
10386,5947,321010.0,RFCD.Percentage.1,100.0
10387,5948,321024.0,RFCD.Percentage.1,100.0
10388,5949,321015.0,RFCD.Percentage.1,100.0
10389,5950,321017.0,RFCD.Percentage.1,100.0
10390,5951,321020.0,RFCD.Percentage.1,100.0
10391,5952,320405.0,RFCD.Percentage.1,100.0
10392,5953,321021.0,RFCD.Percentage.1,100.0
10393,5954,321212.0,RFCD.Percentage.1,100.0
10394,5955,321021.0,RFCD.Percentage.1,100.0
10395,5956,321029.0,RFCD.Percentage.1,100.0
10396,5957,321003.0,RFCD.Percentage.1,100.0
10397,5958,320502.0,RFCD.Percentage.1,100.0
10398,5959,321021.0,RFCD.Percentage.1,100.0
10399,5960,321014.0,RFCD.Percentage.1,100.0
10400,5961,270299.0,RFCD.Percentage.1,100.0
10401,5962,321004.0,RFCD.Percentage.1,100.0
10402,5963,320202.0,RFCD.Percentage.1,100.0
10403,5964,321006.0,RFCD.Percentage.1,100.0
10404,5965,321006.0,RFCD.Percentage.1,100.0
10405,5966,320502.0,RFCD.Percentage.1,100.0
10406,5967,320502.0,RFCD.Percentage.1,100.0
10407,5968,321199.0,RFCD.Percentage.1,100.0
10408,5969,321021.0,RFCD.Percentage.1,100.0
10409,5970,320401.0,RFCD.Percentage.1,100.0
10410,5971,320705.0,RFCD.Percentage.1,100.0
10411,5972,321024.0,RFCD.Percentage.1,100.0
10412,5973,320702.0,RFCD.Percentage.1,100.0
10413,5974,321010.0,RFCD.Percentage.1,100.0
10414,5975,321015.0,RFCD.Percentage.1,100.0
10415,5976,321202.0,RFCD.Percentage.1,100.0
10416,5977,321015.0,RFCD.Percentage.1,100.0
10417,5978,320599.0,RFCD.Percentage.1,100.0
10418,5979,321006.0,RFCD.Percentage.1,100.0
10419,5980,321204.0,RFCD.Percentage.1,100.0
10420,5981,320705.0,RFCD.Percentage.1,100.0
10421,5982,321013.0,RFCD.Percentage.1,100.0
10422,5983,321014.0,RFCD.Percentage.1,100.0
10423,5984,320404.0,RFCD.Percentage.1,100.0
10424,5985,321103.0,RFCD.Percentage.1,100.0
10425,5986,320602.0,RFCD.Percentage.1,100.0
10426,5987,320899.0,RFCD.Percentage.1,100.0
10427,5988,270103.0,RFCD.Percentage.1,100.0
10428,5989,320305.0,RFCD.Percentage.1,100.0
10429,5990,321021.0,RFCD.Percentage.1,100.0
