Person.ID,Year.of.Birth,Country.of.Birth,Home.Language
575977,1960.0,Australia,
45317,1975.0,Australia,
16452,1935.0,,
64927,1945.0,Australia,
748317,1970.0,,
996927,1985.0,,
68377,1955.0,Australia,
488307,1900.0,,
68377,1955.0,Australia,
488307,1900.0,,
1192,1965.0,Australia,
146827,1980.0,Australia,
62022,1980.0,,
69392,1960.0,,
23512,1945.0,Australia,
87147,1970.0,Australia,
22917,1960.0,Australia,
82892,1970.0,Western Europe,
76022,1965.0,Australia,
66077,1960.0,Australia,
10662,1955.0,Australia,English
33337,1975.0,Australia,
45997,1960.0,Australia,
71752,1970.0,Western Europe,English
33312,1965.0,Australia,
95892,1960.0,Australia,
66077,1960.0,Australia,
69012,1965.0,Australia,
18817,1950.0,Australia,
74002,1950.0,Australia,English
80692,1950.0,Australia,
20907,1975.0,Australia,
63407,1950.0,Australia,
41012,1955.0,Australia,
140282,1955.0,Australia,
766222,1955.0,Australia,
772197,1975.0,,
66322,1955.0,Australia,
500447,1955.0,Western Europe,
85642,1955.0,Australia,
19952,1955.0,Great Britain,English
498357,1970.0,,
63232,1960.0,Australia,
13397,1960.0,Middle East and Africa,English
73027,1955.0,Australia,
739412,1970.0,,
78637,1950.0,Australia,
449272,1960.0,Australia,
79742,1950.0,Great Britain,
79742,1950.0,Great Britain,
85347,1980.0,,
82072,1950.0,Australia,
746152,1950.0,Australia,
621897,1950.0,,
10522,1965.0,Eastern Europe,Other
75412,1950.0,Western Europe,
16452,1935.0,,
1162,1970.0,Middle East and Africa,
16452,1935.0,,
130047,1960.0,,
43882,1975.0,Australia,
15777,1950.0,Australia,
16137,1950.0,Australia,
8377,1955.0,Great Britain,English
79032,1955.0,Australia,
24017,1970.0,Australia,
79652,1950.0,Asia Pacific,
119372,1970.0,Eastern Europe,Other
636257,1980.0,,
54922,1970.0,Australia,
66887,1955.0,Australia,
79652,1950.0,Asia Pacific,
80377,1945.0,Australia,
1757,1950.0,Asia Pacific,
147857,1975.0,Australia,
23032,1975.0,,
54922,1970.0,Australia,
140442,1960.0,Australia,
87192,1970.0,Australia,
17772,1955.0,Australia,
39677,1975.0,,
79142,1940.0,Australia,
33542,1980.0,Great Britain,English
79802,1950.0,Australia,
110607,1960.0,,
7637,1970.0,,
72222,1950.0,Australia,
78827,1950.0,Australia,
636257,1980.0,,
140442,1960.0,Australia,
125287,1945.0,Australia,
66887,1955.0,Australia,
597367,1980.0,,
641022,1975.0,Australia,
76297,1960.0,Australia,
143042,1960.0,Australia,
73757,1965.0,Australia,
16452,1935.0,,
381382,1955.0,Australia,
779002,1970.0,,
79652,1950.0,Asia Pacific,
79652,1950.0,Asia Pacific,
73942,1950.0,Australia,
8377,1955.0,Great Britain,English
77162,1970.0,Australia,
40862,1965.0,,
282232,1960.0,Australia,
119372,1970.0,Eastern Europe,Other
462,1960.0,Australia,
70192,1970.0,,
903612,1955.0,,
40862,1965.0,,
110472,1965.0,Australia,English
593217,1970.0,Australia,
42107,1975.0,Australia,
75827,1970.0,,
65957,1950.0,New Zealand,
1192,1965.0,Australia,
765297,1980.0,,
17707,1965.0,Australia,
36252,1960.0,Australia,
56447,1965.0,Australia,
11382,1970.0,,
74002,1950.0,Australia,English
381382,1955.0,Australia,
4572,1955.0,Australia,
748657,1970.0,Western Europe,
522,1965.0,Australia,
491312,1960.0,Australia,
5137,1960.0,,
1862,1950.0,Great Britain,
63492,1945.0,Australia,
72537,1945.0,Australia,
49762,1970.0,,
69712,1950.0,Great Britain,
135027,1960.0,Asia Pacific,
577,1965.0,,
107242,1970.0,Great Britain,
13697,1940.0,South Africa,
1382,1975.0,Australia,
796792,1955.0,,
75557,1935.0,,
36042,1970.0,Australia,
1812,1955.0,Australia,
41732,1965.0,Australia,
119982,1970.0,Australia,
80137,1950.0,Australia,
24087,1955.0,Australia,
584022,1955.0,Australia,
66717,1960.0,Australia,
65842,1950.0,Australia,
47517,1970.0,Australia,English
717402,1980.0,Asia Pacific,
68032,1965.0,Australia,
80717,1950.0,Australia,
495212,1965.0,Australia,
72537,1945.0,Australia,
93362,1965.0,Australia,
649042,1975.0,Australia,
31972,1960.0,Australia,English
39967,1965.0,Western Europe,Other
73757,1965.0,Australia,
722802,1965.0,Asia Pacific,
106252,1970.0,Australia,
44697,1965.0,Australia,
67317,1950.0,Australia,
80392,1945.0,Australia,
876222,1955.0,Asia Pacific,
18362,1950.0,Australia,
16227,1960.0,Great Britain,
25597,1955.0,Australia,
80062,1950.0,Australia,
80332,1930.0,,
82227,1955.0,,
27527,1950.0,Australia,
107987,1960.0,Australia,English
74652,1960.0,,
2002,1950.0,South Africa,
63562,1940.0,Australia,
66877,1955.0,Australia,
52337,1970.0,Australia,
74827,1955.0,Australia,English
89582,1970.0,South Africa,
46127,1955.0,Great Britain,
120397,1975.0,Asia Pacific,Other
806407,1965.0,,
34447,1970.0,Australia,English
584022,1955.0,Australia,
34217,1965.0,,
1882,1970.0,,
70212,1940.0,Australia,
87917,1970.0,Great Britain,
489582,1975.0,Great Britain,
23797,1960.0,,
21732,1965.0,Australia,
15282,1965.0,Australia,English
85862,1950.0,Western Europe,
23412,1975.0,,
489582,1975.0,Great Britain,
489582,1975.0,Great Britain,
98987,1975.0,Australia,
67152,1955.0,New Zealand,
63187,1955.0,Australia,
3327,1950.0,Australia,
8067,1960.0,Western Europe,Other
9857,1960.0,Asia Pacific,
112562,1970.0,Australia,
862277,1945.0,,
85007,1945.0,Australia,
575052,1965.0,,
31012,1980.0,Australia,
80722,1950.0,Australia,English
80037,1950.0,Australia,
80187,1945.0,Australia,
67852,1950.0,Australia,
67037,1950.0,Eastern Europe,
77162,1970.0,Australia,
17707,1965.0,Australia,
71752,1970.0,Western Europe,English
73017,1960.0,The Americas,
92037,1965.0,Australia,English
131112,1970.0,Australia,
79192,1950.0,Australia,
649042,1975.0,Australia,
1757,1950.0,Asia Pacific,
74987,1960.0,,
79032,1955.0,Australia,
74492,1950.0,Australia,
38502,1970.0,Australia,
120047,1960.0,Australia,
22987,1965.0,Australia,
147602,1960.0,,
24017,1970.0,Australia,
119282,1975.0,Australia,
886577,1970.0,,
46852,1970.0,,
9217,1945.0,Australia,
493697,1960.0,Asia Pacific,
2712,1965.0,Australia,
72222,1950.0,Australia,
73547,1940.0,Australia,
33812,1965.0,Great Britain,
92582,1945.0,,
140442,1960.0,Australia,
4102,1955.0,Australia,
143357,1965.0,Asia Pacific,
31707,1965.0,Australia,
247162,1935.0,Australia,
67037,1950.0,Eastern Europe,
64347,1945.0,Australia,
17342,1960.0,Australia,
63782,1950.0,Australia,
615307,1950.0,Australia,
36242,1965.0,Australia,
148997,1940.0,Australia,
78827,1950.0,Australia,
22987,1965.0,Australia,
11667,1950.0,Australia,
73422,1960.0,Great Britain,
110472,1965.0,Australia,English
76237,1960.0,Great Britain,English
64277,1950.0,Australia,
17367,1960.0,Asia Pacific,
143357,1965.0,Asia Pacific,
79652,1950.0,Asia Pacific,
68517,1945.0,Australia,
74827,1955.0,Australia,English
148997,1940.0,Australia,
557,1960.0,Australia,
70132,1960.0,,
21732,1965.0,Australia,
79022,1945.0,Western Europe,
493292,1975.0,,
124552,1970.0,,
78992,1945.0,Australia,
424692,1970.0,,
5107,1960.0,Asia Pacific,
110202,1970.0,Australia,
66077,1960.0,Australia,
301472,1950.0,Australia,
449137,1970.0,Australia,
108847,1945.0,Australia,
17342,1960.0,Australia,
21732,1965.0,Australia,
85862,1950.0,Western Europe,
78887,1960.0,Australia,
7597,1955.0,Eastern Europe,English
46852,1970.0,,
48632,1955.0,New Zealand,
22812,1965.0,Australia,
78827,1950.0,Australia,
79652,1950.0,Asia Pacific,
72222,1950.0,Australia,
73087,1955.0,Australia,
63492,1945.0,Australia,
82567,1955.0,Australia,English
73422,1960.0,Great Britain,
64867,1945.0,Australia,
89627,1975.0,Australia,
593492,1970.0,,
36252,1960.0,Australia,
67037,1950.0,Eastern Europe,
4992,1960.0,Australia,
79192,1950.0,Australia,
21732,1965.0,Australia,
34502,1970.0,Australia,English
77162,1970.0,Australia,
836667,1975.0,,
85862,1950.0,Western Europe,
74012,1955.0,Australia,
43857,1960.0,South Africa,
17367,1960.0,Asia Pacific,
78637,1950.0,Australia,
296177,1955.0,Australia,
24017,1970.0,Australia,
687442,1975.0,Australia,
687442,1975.0,Australia,
18817,1950.0,Australia,
79652,1950.0,Asia Pacific,
18817,1950.0,Australia,
79652,1950.0,Asia Pacific,
18817,1950.0,Australia,
7747,1975.0,Australia,
85862,1950.0,Western Europe,
73757,1965.0,Australia,
19602,1945.0,Australia,
26502,1965.0,Australia,Other
72222,1950.0,Australia,
132927,1970.0,Australia,
31972,1960.0,Australia,English
68377,1955.0,Australia,
69712,1950.0,Great Britain,
700027,1970.0,Great Britain,
78817,1950.0,Western Europe,
70647,1940.0,,
5117,1960.0,Australia,
687442,1975.0,Australia,
70132,1960.0,,
63492,1945.0,Australia,
119282,1975.0,Australia,
119282,1975.0,Australia,
31607,1975.0,Australia,
48017,1970.0,Australia,
34217,1965.0,,
687442,1975.0,Australia,
11667,1950.0,Australia,
43587,1960.0,North America,
35602,1965.0,Australia,
72037,1970.0,Australia,
64347,1945.0,Australia,
79192,1950.0,Australia,
11667,1950.0,Australia,
74567,1960.0,Australia,
78817,1950.0,Western Europe,
72267,1960.0,Australia,
76352,1965.0,Australia,
67317,1950.0,Australia,
68377,1955.0,Australia,
79477,1960.0,,
70652,1940.0,Australia,
14507,1960.0,Australia,
4992,1960.0,Australia,
66917,1960.0,Australia,
115867,1970.0,Australia,
78817,1950.0,Western Europe,
66322,1955.0,Australia,
72987,1955.0,Australia,
79142,1940.0,Australia,
43587,1960.0,North America,
680642,1980.0,,
63782,1950.0,Australia,
92447,1960.0,,
977,1965.0,Australia,
63782,1950.0,Australia,
26117,1970.0,Australia,
119982,1970.0,Australia,
43002,1975.0,North America,
74527,1950.0,Australia,
5232,1955.0,Australia,
66047,1955.0,Australia,
82602,1960.0,Australia,
4222,1960.0,Australia,
7597,1955.0,Eastern Europe,English
67037,1950.0,Eastern Europe,
16452,1935.0,,
4572,1955.0,Australia,
64252,1945.0,Great Britain,
68377,1955.0,Australia,
78887,1960.0,Australia,
78887,1960.0,Australia,
4572,1955.0,Australia,
72987,1955.0,Australia,
79477,1960.0,,
74567,1960.0,Australia,
119982,1970.0,Australia,
76237,1960.0,Great Britain,English
30527,1960.0,Australia,
82567,1955.0,Australia,English
140292,1940.0,Australia,
66192,1950.0,Australia,
66192,1950.0,Australia,
19962,1940.0,Australia,English
5232,1955.0,Australia,
79192,1950.0,Australia,
33312,1965.0,Australia,
43882,1975.0,Australia,
51677,1980.0,Australia,
82892,1970.0,Western Europe,
11667,1950.0,Australia,
4992,1960.0,Australia,
64277,1950.0,Australia,
119982,1970.0,Australia,
79192,1950.0,Australia,
67842,1965.0,Australia,
74002,1950.0,Australia,English
21612,1950.0,Australia,
12917,1955.0,Australia,
112337,1945.0,Australia,
50032,1965.0,Australia,
78967,1955.0,Western Europe,
18362,1950.0,Australia,
79192,1950.0,Australia,
1192,1965.0,Australia,
16302,1960.0,Australia,
80057,1950.0,Australia,English
11667,1950.0,Australia,
64162,1960.0,Australia,
730227,1975.0,,
66077,1960.0,Australia,
66047,1955.0,Australia,
7512,1960.0,Australia,
722852,1975.0,,
80332,1930.0,,
17367,1960.0,Asia Pacific,
63187,1955.0,Australia,
78192,1960.0,,
132247,1960.0,Australia,
19962,1940.0,Australia,English
15437,1955.0,,
74527,1950.0,Australia,
64927,1945.0,Australia,
78992,1945.0,Australia,
140417,1965.0,Australia,
5232,1955.0,Australia,
16227,1960.0,Great Britain,
4102,1955.0,Australia,
140417,1965.0,Australia,
80197,1950.0,Australia,English
97182,1955.0,Australia,
11397,1970.0,,
3867,1940.0,Australia,
656912,1955.0,,
10147,1965.0,Australia,
25052,1955.0,Australia,
108962,1950.0,Australia,
19962,1940.0,Australia,English
79652,1950.0,Asia Pacific,
73757,1965.0,Australia,
1757,1950.0,Asia Pacific,
63562,1940.0,Australia,
89232,1945.0,Australia,
39832,1975.0,Australia,
67037,1950.0,Eastern Europe,
114862,1965.0,,
110202,1970.0,Australia,
69732,1950.0,Australia,
63547,1945.0,Australia,
64167,1935.0,,
64357,1965.0,Australia,
322847,1960.0,,
44697,1965.0,Australia,
1192,1965.0,Australia,
79192,1950.0,Australia,
140417,1965.0,Australia,
68377,1955.0,Australia,
367942,1980.0,Australia,
17367,1960.0,Asia Pacific,
5107,1960.0,Asia Pacific,
49017,1970.0,Australia,
82567,1955.0,Australia,English
730052,1965.0,,
74012,1955.0,Australia,
146697,1965.0,Great Britain,
64277,1950.0,Australia,
78887,1960.0,Australia,
36252,1960.0,Australia,
1757,1950.0,Asia Pacific,
7747,1975.0,Australia,
115867,1970.0,Australia,
85862,1950.0,Western Europe,
11327,1960.0,Australia,
8377,1955.0,Great Britain,English
64277,1950.0,Australia,
36252,1960.0,Australia,
18832,1975.0,Great Britain,English
64347,1945.0,Australia,
74827,1955.0,Australia,English
110202,1970.0,Australia,
126007,1970.0,Australia,English
63782,1950.0,Australia,
67542,1950.0,,
85862,1950.0,Western Europe,
78992,1945.0,Australia,
78992,1945.0,Australia,
322847,1960.0,,
9857,1960.0,Asia Pacific,
15162,1965.0,Australia,
12917,1955.0,Australia,
82892,1970.0,Western Europe,
66047,1955.0,Australia,
78992,1945.0,Australia,
82892,1970.0,Western Europe,
66192,1950.0,Australia,
126907,1955.0,,
79192,1950.0,Australia,
3867,1940.0,Australia,
10497,1965.0,,
79192,1950.0,Australia,
9857,1960.0,Asia Pacific,
9217,1945.0,Australia,
649042,1975.0,Australia,
64347,1945.0,Australia,
15162,1965.0,Australia,
79192,1950.0,Australia,
63562,1940.0,Australia,
78992,1945.0,Australia,
682967,1960.0,,
74002,1950.0,Australia,English
89472,1970.0,Australia,
112337,1945.0,Australia,
79142,1940.0,Australia,
55137,1975.0,Australia,
68377,1955.0,Australia,
68377,1955.0,Australia,
12917,1955.0,Australia,
69732,1950.0,Australia,
78562,1955.0,Australia,
119372,1970.0,Eastern Europe,Other
35382,1970.0,Australia,
424987,1970.0,,
63562,1940.0,Australia,
754067,1975.0,,
421337,1955.0,Australia,
9497,1955.0,Australia,
65842,1950.0,Australia,
140292,1940.0,Australia,
125917,1985.0,,
75587,1940.0,Great Britain,
69732,1950.0,Australia,
76867,1950.0,,
82542,1955.0,Australia,
500142,1975.0,Australia,
74527,1950.0,Australia,
500142,1975.0,Australia,
75747,1970.0,Australia,
7342,1965.0,Great Britain,
103432,1945.0,Australia,
33312,1965.0,Australia,
78887,1960.0,Australia,
147857,1975.0,Australia,
11667,1950.0,Australia,
11667,1950.0,Australia,
877652,1980.0,,
147857,1975.0,Australia,
69262,1960.0,Australia,
43857,1960.0,South Africa,
395462,1950.0,,
110472,1965.0,Australia,English
78887,1960.0,Australia,
11667,1950.0,Australia,
1757,1950.0,Asia Pacific,
73547,1940.0,Australia,
63537,1960.0,Australia,
30527,1960.0,Australia,
4877,1960.0,,
647,1965.0,Australia,
24017,1970.0,Australia,
33202,1965.0,,
877722,1975.0,,
789907,1950.0,,
36252,1960.0,Australia,
21732,1965.0,Australia,
66077,1960.0,Australia,
574367,1960.0,Great Britain,
63507,1950.0,Australia,
30527,1960.0,Australia,
78192,1960.0,,
493697,1960.0,Asia Pacific,
140442,1960.0,Australia,
135027,1960.0,Asia Pacific,
82432,1960.0,Australia,
66077,1960.0,Australia,
43882,1975.0,Australia,
80137,1950.0,Australia,
49592,1955.0,Australia,
500447,1955.0,Western Europe,
17367,1960.0,Asia Pacific,
23972,1950.0,Australia,
3692,1945.0,Australia,
27352,1960.0,Great Britain,English
763997,1970.0,Middle East and Africa,
74002,1950.0,Australia,English
692407,1960.0,,
89627,1975.0,Australia,
89627,1975.0,Australia,
89627,1975.0,Australia,
39832,1975.0,Australia,
64842,1960.0,Australia,
66732,1970.0,Australia,English
1752,1970.0,Australia,
81117,1950.0,Great Britain,English
489582,1975.0,Great Britain,
149052,1965.0,Australia,
63167,1940.0,New Zealand,
4757,1945.0,,
79057,1955.0,Australia,
67847,1955.0,Great Britain,
39647,1970.0,Australia,
64807,1960.0,Australia,
17367,1960.0,Asia Pacific,
19602,1945.0,Australia,
74987,1960.0,,
79192,1950.0,Australia,
85862,1950.0,Western Europe,
85862,1950.0,Western Europe,
97182,1955.0,Australia,
11327,1960.0,Australia,
367942,1980.0,Australia,
79022,1945.0,Western Europe,
36252,1960.0,Australia,
9107,1965.0,Australia,
78992,1945.0,Australia,
85862,1950.0,Western Europe,
1757,1950.0,Asia Pacific,
73087,1955.0,Australia,
66192,1950.0,Australia,
74012,1955.0,Australia,
78967,1955.0,Western Europe,
26107,1970.0,Australia,
32857,1955.0,Australia,
33167,1960.0,Australia,
683982,1965.0,Asia Pacific,
79192,1950.0,Australia,
68692,1950.0,Great Britain,
24017,1970.0,Australia,
79247,1950.0,Australia,
66077,1960.0,Australia,
66077,1960.0,Australia,
73757,1965.0,Australia,
77242,1950.0,Australia,
80197,1950.0,Australia,English
64277,1950.0,Australia,
63507,1950.0,Australia,
79192,1950.0,Australia,
79192,1950.0,Australia,
79192,1950.0,Australia,
66077,1960.0,Australia,
31607,1975.0,Australia,
692407,1960.0,,
66077,1960.0,Australia,
537,1965.0,Australia,
78817,1950.0,Western Europe,
65652,1955.0,Australia,
15287,1970.0,North America,
63562,1940.0,Australia,
4992,1960.0,Australia,
77832,1970.0,Australia,
82427,1955.0,Australia,
33152,1950.0,Australia,
41657,1965.0,Asia Pacific,
23997,1965.0,Australia,
9672,1950.0,,
6562,1955.0,South Africa,English
76297,1960.0,Australia,
76297,1960.0,Australia,
4992,1960.0,Australia,
9107,1965.0,Australia,
73757,1965.0,Australia,
23997,1965.0,Australia,
64357,1965.0,Australia,
82482,1955.0,,
55437,1940.0,Great Britain,
36252,1960.0,Australia,
431937,1955.0,Australia,
74002,1950.0,Australia,English
10987,1950.0,Australia,
75422,1950.0,Australia,
79192,1950.0,Australia,
5162,1940.0,Australia,
79142,1940.0,Australia,
498427,1970.0,Great Britain,
19287,1950.0,Australia,
498427,1970.0,Great Britain,
76432,1960.0,Australia,English
79122,1950.0,Australia,
82542,1955.0,Australia,
68467,1950.0,Great Britain,
108847,1945.0,Australia,
49532,1970.0,Australia,
977,1965.0,Australia,
32857,1955.0,Australia,
65957,1950.0,New Zealand,
11327,1960.0,Australia,
498427,1970.0,Great Britain,
74527,1950.0,Australia,
82567,1955.0,Australia,English
69222,1965.0,Australia,
500447,1955.0,Western Europe,
78992,1945.0,Australia,
1757,1950.0,Asia Pacific,
431937,1955.0,Australia,
647,1965.0,Australia,
32857,1955.0,Australia,
115867,1970.0,Australia,
64347,1945.0,Australia,
64347,1945.0,Australia,
13682,1965.0,Western Europe,English
126917,1975.0,Australia,English
23512,1945.0,Australia,
64807,1960.0,Australia,
64807,1960.0,Australia,
13682,1965.0,Western Europe,English
73757,1965.0,Australia,
79192,1950.0,Australia,
126917,1975.0,Australia,English
11327,1960.0,Australia,
1387892,1955.0,,
20782,1965.0,Australia,
640757,1950.0,,
6747,1955.0,Australia,English
14832,1975.0,Australia,
495212,1965.0,Australia,
65652,1955.0,Australia,
78762,1960.0,Australia,
74047,1960.0,Great Britain,
40862,1965.0,,
36252,1960.0,Australia,
878457,1960.0,,
64277,1950.0,Australia,
75932,1965.0,,
415187,1965.0,Australia,
105337,1950.0,Australia,
79142,1940.0,Australia,
692407,1960.0,,
66482,1960.0,Australia,
82482,1955.0,,
663347,1955.0,North America,
79192,1950.0,Australia,
80057,1950.0,Australia,English
70947,1960.0,Asia Pacific,
70947,1960.0,Asia Pacific,
49532,1970.0,Australia,
690307,1980.0,Great Britain,
487812,1965.0,Western Europe,Other
421337,1955.0,Australia,
24017,1970.0,Australia,
75407,1945.0,Asia Pacific,
68467,1950.0,Great Britain,
14267,1960.0,Asia Pacific,
72267,1960.0,Australia,
82567,1955.0,Australia,English
89127,1970.0,Australia,
74527,1950.0,Australia,
30527,1960.0,Australia,
828772,1950.0,,
76297,1960.0,Australia,
734322,1965.0,,
69887,1945.0,Australia,
4102,1955.0,Australia,
36252,1960.0,Australia,
66192,1950.0,Australia,
66077,1960.0,Australia,
76432,1960.0,Australia,English
79192,1950.0,Australia,
5807,1950.0,,
80232,1960.0,Australia,
71867,1945.0,Australia,
82547,1955.0,Australia,
82547,1955.0,Australia,
5807,1950.0,,
30527,1960.0,Australia,
71867,1945.0,Australia,
74827,1955.0,Australia,English
92047,1950.0,Australia,
5042,1960.0,Australia,
55437,1940.0,Great Britain,
6292,1965.0,Western Europe,
55437,1940.0,Great Britain,
80377,1945.0,Australia,
73892,1935.0,,
324457,1945.0,,
105837,1960.0,,
79652,1950.0,Asia Pacific,
66352,1950.0,Australia,
